'Time and date','I','aVF','ABP','PAP','CVP','PLETH','CO2','RESP'
'[23:18:24.828 12/03/1996]',-0.066,-0.210,75.850,17.225,5.750,-0.373,29.017,-0.529
'[23:18:24.830 12/03/1996]',-0.079,-0.244,75.850,17.225,5.750,-0.373,29.017,-0.529
'[23:18:24.832 12/03/1996]',-0.089,-0.269,75.800,17.625,5.513,-0.383,28.867,-0.530
'[23:18:24.834 12/03/1996]',-0.099,-0.293,75.800,17.625,5.513,-0.383,28.867,-0.530
'[23:18:24.836 12/03/1996]',-0.106,-0.306,75.800,17.625,5.513,-0.383,28.867,-0.530
'[23:18:24.838 12/03/1996]',-0.113,-0.319,75.800,17.625,5.513,-0.383,28.867,-0.530
'[23:18:24.840 12/03/1996]',-0.118,-0.322,75.650,17.450,5.338,-0.390,28.800,-0.531
'[23:18:24.842 12/03/1996]',-0.123,-0.325,75.650,17.450,5.338,-0.390,28.800,-0.531
'[23:18:24.844 12/03/1996]',-0.126,-0.321,75.650,17.450,5.338,-0.390,28.800,-0.531
'[23:18:24.846 12/03/1996]',-0.129,-0.316,75.650,17.450,5.338,-0.390,28.800,-0.531
'[23:18:24.848 12/03/1996]',-0.132,-0.306,75.450,16.700,5.162,-0.400,28.750,-0.532
'[23:18:24.850 12/03/1996]',-0.134,-0.296,75.450,16.700,5.162,-0.400,28.750,-0.532
'[23:18:24.852 12/03/1996]',-0.137,-0.283,75.450,16.700,5.162,-0.400,28.750,-0.532
'[23:18:24.854 12/03/1996]',-0.139,-0.271,75.450,16.700,5.162,-0.400,28.750,-0.532
'[23:18:24.856 12/03/1996]',-0.141,-0.258,75.350,15.525,5.037,-0.410,28.700,-0.533
'[23:18:24.858 12/03/1996]',-0.144,-0.244,75.350,15.525,5.037,-0.410,28.700,-0.533
'[23:18:24.860 12/03/1996]',-0.145,-0.231,75.350,15.525,5.037,-0.410,28.700,-0.533
'[23:18:24.862 12/03/1996]',-0.147,-0.217,75.350,15.525,5.037,-0.410,28.700,-0.533
'[23:18:24.864 12/03/1996]',-0.147,-0.204,75.300,14.400,4.987,-0.418,28.650,-0.534
'[23:18:24.866 12/03/1996]',-0.147,-0.192,75.300,14.400,4.987,-0.418,28.650,-0.534
'[23:18:24.868 12/03/1996]',-0.147,-0.183,75.300,14.400,4.987,-0.418,28.650,-0.534
'[23:18:24.870 12/03/1996]',-0.147,-0.174,75.300,14.400,4.987,-0.418,28.650,-0.534
'[23:18:24.872 12/03/1996]',-0.147,-0.168,75.200,13.775,4.925,-0.428,28.583,-0.536
'[23:18:24.874 12/03/1996]',-0.147,-0.162,75.200,13.775,4.925,-0.428,28.583,-0.536
'[23:18:24.876 12/03/1996]',-0.146,-0.157,75.200,13.775,4.925,-0.428,28.583,-0.536
'[23:18:24.878 12/03/1996]',-0.146,-0.152,75.200,13.775,4.925,-0.428,28.583,-0.536
'[23:18:24.880 12/03/1996]',-0.145,-0.148,75.100,14.000,4.925,-0.437,28.517,-0.538
'[23:18:24.882 12/03/1996]',-0.144,-0.144,75.100,14.000,4.925,-0.437,28.517,-0.538
'[23:18:24.884 12/03/1996]',-0.143,-0.140,75.100,14.000,4.925,-0.437,28.517,-0.538
'[23:18:24.886 12/03/1996]',-0.143,-0.135,75.100,14.000,4.925,-0.437,28.517,-0.538
'[23:18:24.888 12/03/1996]',-0.142,-0.133,75.050,15.050,4.925,-0.446,28.450,-0.540
'[23:18:24.890 12/03/1996]',-0.142,-0.130,75.050,15.050,4.925,-0.446,28.450,-0.540
'[23:18:24.892 12/03/1996]',-0.142,-0.130,75.050,15.050,4.925,-0.446,28.450,-0.540
'[23:18:24.894 12/03/1996]',-0.143,-0.129,75.050,15.050,4.925,-0.446,28.450,-0.540
'[23:18:24.896 12/03/1996]',-0.143,-0.128,74.950,16.875,4.862,-0.455,28.383,-0.543
'[23:18:24.898 12/03/1996]',-0.143,-0.127,74.950,16.875,4.862,-0.455,28.383,-0.543
'[23:18:24.900 12/03/1996]',-0.143,-0.126,74.950,16.875,4.862,-0.455,28.383,-0.543
'[23:18:24.902 12/03/1996]',-0.144,-0.124,74.950,16.875,4.862,-0.455,28.383,-0.543
'[23:18:24.904 12/03/1996]',-0.145,-0.122,74.850,19.050,4.812,-0.462,28.300,-0.545
'[23:18:24.906 12/03/1996]',-0.147,-0.121,74.850,19.050,4.812,-0.462,28.300,-0.545
'[23:18:24.908 12/03/1996]',-0.149,-0.118,74.850,19.050,4.812,-0.462,28.300,-0.545
'[23:18:24.910 12/03/1996]',-0.151,-0.116,74.850,19.050,4.812,-0.462,28.300,-0.545
'[23:18:24.912 12/03/1996]',-0.153,-0.115,74.800,20.925,4.750,-0.468,28.267,-0.548
'[23:18:24.914 12/03/1996]',-0.155,-0.113,74.800,20.925,4.750,-0.468,28.267,-0.548
'[23:18:24.916 12/03/1996]',-0.157,-0.111,74.800,20.925,4.750,-0.468,28.267,-0.548
'[23:18:24.918 12/03/1996]',-0.158,-0.109,74.800,20.925,4.750,-0.468,28.267,-0.548
'[23:18:24.920 12/03/1996]',-0.159,-0.107,74.700,22.250,4.688,-0.474,28.233,-0.550
'[23:18:24.922 12/03/1996]',-0.159,-0.106,74.700,22.250,4.688,-0.474,28.233,-0.550
'[23:18:24.924 12/03/1996]',-0.161,-0.105,74.700,22.250,4.688,-0.474,28.233,-0.550
'[23:18:24.926 12/03/1996]',-0.162,-0.104,74.700,22.250,4.688,-0.474,28.233,-0.550
'[23:18:24.928 12/03/1996]',-0.164,-0.102,74.550,23.150,4.688,-0.480,28.200,-0.552
'[23:18:24.930 12/03/1996]',-0.166,-0.099,74.550,23.150,4.688,-0.480,28.200,-0.552
'[23:18:24.932 12/03/1996]',-0.168,-0.096,74.550,23.150,4.688,-0.480,28.200,-0.552
'[23:18:24.934 12/03/1996]',-0.169,-0.093,74.550,23.150,4.688,-0.480,28.200,-0.552
'[23:18:24.936 12/03/1996]',-0.171,-0.089,74.500,23.775,4.750,-0.485,28.067,-0.553
'[23:18:24.938 12/03/1996]',-0.173,-0.086,74.500,23.775,4.750,-0.485,28.067,-0.553
'[23:18:24.940 12/03/1996]',-0.174,-0.081,74.500,23.775,4.750,-0.485,28.067,-0.553
'[23:18:24.942 12/03/1996]',-0.176,-0.076,74.500,23.775,4.750,-0.485,28.067,-0.553
'[23:18:24.944 12/03/1996]',-0.176,-0.072,74.700,24.425,4.862,-0.490,27.933,-0.554
'[23:18:24.946 12/03/1996]',-0.177,-0.068,74.700,24.425,4.862,-0.490,27.933,-0.554
'[23:18:24.948 12/03/1996]',-0.178,-0.065,74.700,24.425,4.862,-0.490,27.933,-0.554
'[23:18:24.950 12/03/1996]',-0.179,-0.061,74.700,24.425,4.862,-0.490,27.933,-0.554
'[23:18:24.952 12/03/1996]',-0.179,-0.058,75.200,25.300,4.987,-0.492,27.800,-0.555
'[23:18:24.954 12/03/1996]',-0.180,-0.054,75.200,25.300,4.987,-0.492,27.800,-0.555
'[23:18:24.956 12/03/1996]',-0.180,-0.051,75.200,25.300,4.987,-0.492,27.800,-0.555
'[23:18:24.958 12/03/1996]',-0.180,-0.049,75.200,25.300,4.987,-0.492,27.800,-0.555
'[23:18:24.960 12/03/1996]',-0.179,-0.046,76.350,26.550,5.100,-0.495,27.667,-0.555
'[23:18:24.962 12/03/1996]',-0.179,-0.043,76.350,26.550,5.100,-0.495,27.667,-0.555
'[23:18:24.964 12/03/1996]',-0.178,-0.039,76.350,26.550,5.100,-0.495,27.667,-0.555
'[23:18:24.966 12/03/1996]',-0.178,-0.035,76.350,26.550,5.100,-0.495,27.667,-0.555
'[23:18:24.968 12/03/1996]',-0.176,-0.032,77.800,28.000,5.213,-0.494,27.667,-0.555
'[23:18:24.970 12/03/1996]',-0.175,-0.029,77.800,28.000,5.213,-0.494,27.667,-0.555
'[23:18:24.972 12/03/1996]',-0.171,-0.028,77.800,28.000,5.213,-0.494,27.667,-0.555
'[23:18:24.974 12/03/1996]',-0.167,-0.026,77.800,28.000,5.213,-0.494,27.667,-0.555
'[23:18:24.976 12/03/1996]',-0.164,-0.025,78.950,29.575,5.338,-0.489,27.667,-0.556
'[23:18:24.978 12/03/1996]',-0.160,-0.025,78.950,29.575,5.338,-0.489,27.667,-0.556
'[23:18:24.980 12/03/1996]',-0.156,-0.025,78.950,29.575,5.338,-0.489,27.667,-0.556
'[23:18:24.982 12/03/1996]',-0.152,-0.025,78.950,29.575,5.338,-0.489,27.667,-0.556
'[23:18:24.984 12/03/1996]',-0.146,-0.025,79.500,31.050,5.513,-0.481,27.667,-0.557
'[23:18:24.986 12/03/1996]',-0.141,-0.024,79.500,31.050,5.513,-0.481,27.667,-0.557
'[23:18:24.988 12/03/1996]',-0.135,-0.025,79.500,31.050,5.513,-0.481,27.667,-0.557
'[23:18:24.990 12/03/1996]',-0.129,-0.025,79.500,31.050,5.513,-0.481,27.667,-0.557
'[23:18:24.992 12/03/1996]',-0.123,-0.025,79.650,32.225,5.688,-0.468,27.667,-0.558
'[23:18:24.994 12/03/1996]',-0.117,-0.026,79.650,32.225,5.688,-0.468,27.667,-0.558
'[23:18:24.996 12/03/1996]',-0.111,-0.026,79.650,32.225,5.688,-0.468,27.667,-0.558
'[23:18:24.998 12/03/1996]',-0.104,-0.026,79.650,32.225,5.688,-0.468,27.667,-0.558
'[23:18:25.000 12/03/1996]',-0.098,-0.026,80.450,32.800,5.925,-0.445,27.667,-0.559
'[23:18:25.002 12/03/1996]',-0.092,-0.027,80.450,32.800,5.925,-0.445,27.667,-0.559
'[23:18:25.004 12/03/1996]',-0.086,-0.028,80.450,32.800,5.925,-0.445,27.667,-0.559
'[23:18:25.006 12/03/1996]',-0.080,-0.029,80.450,32.800,5.925,-0.445,27.667,-0.559
'[23:18:25.008 12/03/1996]',-0.075,-0.030,81.950,32.925,6.150,-0.416,27.683,-0.560
'[23:18:25.010 12/03/1996]',-0.070,-0.031,81.950,32.925,6.150,-0.416,27.683,-0.560
'[23:18:25.012 12/03/1996]',-0.066,-0.033,81.950,32.925,6.150,-0.416,27.683,-0.560
'[23:18:25.014 12/03/1996]',-0.061,-0.034,81.950,32.925,6.150,-0.416,27.683,-0.560
'[23:18:25.016 12/03/1996]',-0.057,-0.036,83.550,32.625,6.325,-0.381,27.700,-0.560
'[23:18:25.018 12/03/1996]',-0.053,-0.039,83.550,32.625,6.325,-0.381,27.700,-0.560
'[23:18:25.020 12/03/1996]',-0.050,-0.042,83.550,32.625,6.325,-0.381,27.700,-0.560
'[23:18:25.022 12/03/1996]',-0.046,-0.044,83.550,32.625,6.325,-0.381,27.700,-0.560
'[23:18:25.024 12/03/1996]',-0.043,-0.047,84.650,32.000,6.562,-0.334,27.717,-0.561
'[23:18:25.026 12/03/1996]',-0.041,-0.050,84.650,32.000,6.562,-0.334,27.717,-0.561
'[23:18:25.028 12/03/1996]',-0.040,-0.053,84.650,32.000,6.562,-0.334,27.717,-0.561
'[23:18:25.030 12/03/1996]',-0.039,-0.056,84.650,32.000,6.562,-0.334,27.717,-0.561
'[23:18:25.032 12/03/1996]',-0.037,-0.059,85.400,31.225,6.800,-0.281,27.717,-0.561
'[23:18:25.034 12/03/1996]',-0.036,-0.063,85.400,31.225,6.800,-0.281,27.717,-0.561
'[23:18:25.036 12/03/1996]',-0.035,-0.066,85.400,31.225,6.800,-0.281,27.717,-0.561
'[23:18:25.038 12/03/1996]',-0.033,-0.069,85.400,31.225,6.800,-0.281,27.717,-0.561
'[23:18:25.040 12/03/1996]',-0.032,-0.073,86.250,30.350,7.037,-0.220,27.750,-0.560
'[23:18:25.042 12/03/1996]',-0.030,-0.078,86.250,30.350,7.037,-0.220,27.750,-0.560
'[23:18:25.044 12/03/1996]',-0.029,-0.083,86.250,30.350,7.037,-0.220,27.750,-0.560
'[23:18:25.046 12/03/1996]',-0.028,-0.087,86.250,30.350,7.037,-0.220,27.750,-0.560
'[23:18:25.048 12/03/1996]',-0.028,-0.092,87.100,29.400,7.263,-0.157,27.783,-0.559
'[23:18:25.050 12/03/1996]',-0.027,-0.097,87.100,29.400,7.263,-0.157,27.783,-0.559
'[23:18:25.052 12/03/1996]',-0.026,-0.101,87.100,29.400,7.263,-0.157,27.783,-0.559
'[23:18:25.054 12/03/1996]',-0.026,-0.105,87.100,29.400,7.263,-0.157,27.783,-0.559
'[23:18:25.056 12/03/1996]',-0.028,-0.108,87.800,28.425,7.500,-0.089,27.817,-0.558
'[23:18:25.058 12/03/1996]',-0.029,-0.112,87.800,28.425,7.500,-0.089,27.817,-0.558
'[23:18:25.060 12/03/1996]',-0.030,-0.115,87.800,28.425,7.500,-0.089,27.817,-0.558
'[23:18:25.062 12/03/1996]',-0.031,-0.118,87.800,28.425,7.500,-0.089,27.817,-0.558
'[23:18:25.064 12/03/1996]',-0.033,-0.121,88.400,27.425,7.675,-0.018,27.883,-0.557
'[23:18:25.066 12/03/1996]',-0.034,-0.124,88.400,27.425,7.675,-0.018,27.883,-0.557
'[23:18:25.068 12/03/1996]',-0.035,-0.129,88.400,27.425,7.675,-0.018,27.883,-0.557
'[23:18:25.070 12/03/1996]',-0.037,-0.133,88.400,27.425,7.675,-0.018,27.883,-0.557
'[23:18:25.072 12/03/1996]',-0.037,-0.137,88.950,26.425,7.912,0.049,27.983,-0.556
'[23:18:25.074 12/03/1996]',-0.037,-0.141,88.950,26.425,7.912,0.049,27.983,-0.556
'[23:18:25.076 12/03/1996]',-0.036,-0.144,88.950,26.425,7.912,0.049,27.983,-0.556
'[23:18:25.078 12/03/1996]',-0.036,-0.147,88.950,26.425,7.912,0.049,27.983,-0.556
'[23:18:25.080 12/03/1996]',-0.035,-0.149,89.300,25.475,8.150,0.116,28.083,-0.556
'[23:18:25.082 12/03/1996]',-0.035,-0.151,89.300,25.475,8.150,0.116,28.083,-0.556
'[23:18:25.084 12/03/1996]',-0.035,-0.153,89.300,25.475,8.150,0.116,28.083,-0.556
'[23:18:25.086 12/03/1996]',-0.036,-0.155,89.300,25.475,8.150,0.116,28.083,-0.556
'[23:18:25.088 12/03/1996]',-0.037,-0.157,89.350,24.500,8.262,0.181,28.183,-0.555
'[23:18:25.090 12/03/1996]',-0.038,-0.158,89.350,24.500,8.262,0.181,28.183,-0.555
'[23:18:25.092 12/03/1996]',-0.039,-0.159,89.350,24.500,8.262,0.181,28.183,-0.555
'[23:18:25.094 12/03/1996]',-0.040,-0.159,89.350,24.500,8.262,0.181,28.183,-0.555
'[23:18:25.096 12/03/1996]',-0.041,-0.160,89.150,23.500,8.387,0.242,28.183,-0.553
'[23:18:25.098 12/03/1996]',-0.041,-0.161,89.150,23.500,8.387,0.242,28.183,-0.553
'[23:18:25.100 12/03/1996]',-0.041,-0.162,89.150,23.500,8.387,0.242,28.183,-0.553
'[23:18:25.102 12/03/1996]',-0.040,-0.162,89.150,23.500,8.387,0.242,28.183,-0.553
'[23:18:25.104 12/03/1996]',-0.040,-0.162,88.600,22.800,8.438,0.296,28.233,-0.552
'[23:18:25.106 12/03/1996]',-0.040,-0.162,88.600,22.800,8.438,0.296,28.233,-0.552
'[23:18:25.108 12/03/1996]',-0.040,-0.163,88.600,22.800,8.438,0.296,28.233,-0.552
'[23:18:25.110 12/03/1996]',-0.040,-0.164,88.600,22.800,8.438,0.296,28.233,-0.552
'[23:18:25.112 12/03/1996]',-0.041,-0.165,87.850,22.725,8.500,0.349,28.283,-0.550
'[23:18:25.114 12/03/1996]',-0.041,-0.166,87.850,22.725,8.500,0.349,28.283,-0.550
'[23:18:25.116 12/03/1996]',-0.043,-0.167,87.850,22.725,8.500,0.349,28.283,-0.550
'[23:18:25.118 12/03/1996]',-0.044,-0.167,87.850,22.725,8.500,0.349,28.283,-0.550
'[23:18:25.120 12/03/1996]',-0.046,-0.167,87.150,23.150,8.438,0.393,28.333,-0.548
'[23:18:25.122 12/03/1996]',-0.048,-0.166,87.150,23.150,8.438,0.393,28.333,-0.548
'[23:18:25.124 12/03/1996]',-0.049,-0.165,87.150,23.150,8.438,0.393,28.333,-0.548
'[23:18:25.126 12/03/1996]',-0.049,-0.164,87.150,23.150,8.438,0.393,28.333,-0.548
'[23:18:25.128 12/03/1996]',-0.050,-0.163,86.550,23.600,8.387,0.432,28.300,-0.546
'[23:18:25.130 12/03/1996]',-0.051,-0.162,86.550,23.600,8.387,0.432,28.300,-0.546
'[23:18:25.132 12/03/1996]',-0.051,-0.162,86.550,23.600,8.387,0.432,28.300,-0.546
'[23:18:25.134 12/03/1996]',-0.052,-0.161,86.550,23.600,8.387,0.432,28.300,-0.546
'[23:18:25.136 12/03/1996]',-0.052,-0.161,85.950,23.600,8.325,0.464,28.317,-0.545
'[23:18:25.138 12/03/1996]',-0.052,-0.161,85.950,23.600,8.325,0.464,28.317,-0.545
'[23:18:25.140 12/03/1996]',-0.051,-0.161,85.950,23.600,8.325,0.464,28.317,-0.545
'[23:18:25.142 12/03/1996]',-0.051,-0.161,85.950,23.600,8.325,0.464,28.317,-0.545
'[23:18:25.144 12/03/1996]',-0.051,-0.161,85.350,23.325,8.200,0.490,28.333,-0.544
'[23:18:25.146 12/03/1996]',-0.051,-0.161,85.350,23.325,8.200,0.490,28.333,-0.544
'[23:18:25.148 12/03/1996]',-0.051,-0.161,85.350,23.325,8.200,0.490,28.333,-0.544
'[23:18:25.150 12/03/1996]',-0.052,-0.161,85.350,23.325,8.200,0.490,28.333,-0.544
'[23:18:25.152 12/03/1996]',-0.052,-0.161,84.700,22.800,8.088,0.507,28.350,-0.543
'[23:18:25.154 12/03/1996]',-0.052,-0.161,84.700,22.800,8.088,0.507,28.350,-0.543
'[23:18:25.156 12/03/1996]',-0.051,-0.161,84.700,22.800,8.088,0.507,28.350,-0.543
'[23:18:25.158 12/03/1996]',-0.051,-0.161,84.700,22.800,8.088,0.507,28.350,-0.543
'[23:18:25.160 12/03/1996]',-0.051,-0.161,83.950,21.975,7.975,0.517,28.333,-0.542
'[23:18:25.162 12/03/1996]',-0.050,-0.160,83.950,21.975,7.975,0.517,28.333,-0.542
'[23:18:25.164 12/03/1996]',-0.050,-0.159,83.950,21.975,7.975,0.517,28.333,-0.542
'[23:18:25.166 12/03/1996]',-0.049,-0.157,83.950,21.975,7.975,0.517,28.333,-0.542
'[23:18:25.168 12/03/1996]',-0.048,-0.154,83.250,20.975,7.850,0.519,28.317,-0.541
'[23:18:25.170 12/03/1996]',-0.047,-0.151,83.250,20.975,7.850,0.519,28.317,-0.541
'[23:18:25.172 12/03/1996]',-0.045,-0.146,83.250,20.975,7.850,0.519,28.317,-0.541
'[23:18:25.174 12/03/1996]',-0.043,-0.142,83.250,20.975,7.850,0.519,28.317,-0.541
'[23:18:25.176 12/03/1996]',-0.042,-0.137,82.650,19.975,7.737,0.513,28.300,-0.540
'[23:18:25.178 12/03/1996]',-0.040,-0.132,82.650,19.975,7.737,0.513,28.300,-0.540
'[23:18:25.180 12/03/1996]',-0.038,-0.127,82.650,19.975,7.737,0.513,28.300,-0.540
'[23:18:25.182 12/03/1996]',-0.036,-0.122,82.650,19.975,7.737,0.513,28.300,-0.540
'[23:18:25.184 12/03/1996]',-0.034,-0.118,82.150,19.150,7.562,0.502,28.283,-0.538
'[23:18:25.186 12/03/1996]',-0.032,-0.114,82.150,19.150,7.562,0.502,28.283,-0.538
'[23:18:25.188 12/03/1996]',-0.030,-0.113,82.150,19.150,7.562,0.502,28.283,-0.538
'[23:18:25.190 12/03/1996]',-0.028,-0.111,82.150,19.150,7.562,0.502,28.283,-0.538
'[23:18:25.192 12/03/1996]',-0.025,-0.112,81.600,18.450,7.450,0.483,28.267,-0.537
'[23:18:25.194 12/03/1996]',-0.022,-0.112,81.600,18.450,7.450,0.483,28.267,-0.537
'[23:18:25.196 12/03/1996]',-0.019,-0.113,81.600,18.450,7.450,0.483,28.267,-0.537
'[23:18:25.198 12/03/1996]',-0.017,-0.114,81.600,18.450,7.450,0.483,28.267,-0.537
'[23:18:25.200 12/03/1996]',-0.015,-0.114,81.000,17.975,7.263,0.461,28.283,-0.536
'[23:18:25.202 12/03/1996]',-0.013,-0.113,81.000,17.975,7.263,0.461,28.283,-0.536
'[23:18:25.204 12/03/1996]',-0.009,-0.111,81.000,17.975,7.263,0.461,28.283,-0.536
'[23:18:25.206 12/03/1996]',-0.006,-0.109,81.000,17.975,7.263,0.461,28.283,-0.536
'[23:18:25.208 12/03/1996]',-0.003,-0.105,80.500,17.750,7.088,0.434,28.300,-0.535
'[23:18:25.210 12/03/1996]',0.000,-0.101,80.500,17.750,7.088,0.434,28.300,-0.535
'[23:18:25.212 12/03/1996]',0.003,-0.099,80.500,17.750,7.088,0.434,28.300,-0.535
'[23:18:25.214 12/03/1996]',0.005,-0.096,80.500,17.750,7.088,0.434,28.300,-0.535
'[23:18:25.216 12/03/1996]',0.008,-0.097,79.850,17.625,6.862,0.403,28.317,-0.534
'[23:18:25.218 12/03/1996]',0.011,-0.097,79.850,17.625,6.862,0.403,28.317,-0.534
'[23:18:25.220 12/03/1996]',0.013,-0.100,79.850,17.625,6.862,0.403,28.317,-0.534
'[23:18:25.222 12/03/1996]',0.015,-0.103,79.850,17.625,6.862,0.403,28.317,-0.534
'[23:18:25.224 12/03/1996]',0.017,-0.107,79.300,17.625,6.562,0.370,28.333,-0.533
'[23:18:25.226 12/03/1996]',0.018,-0.111,79.300,17.625,6.562,0.370,28.333,-0.533
'[23:18:25.228 12/03/1996]',0.018,-0.115,79.300,17.625,6.562,0.370,28.333,-0.533
'[23:18:25.230 12/03/1996]',0.017,-0.118,79.300,17.625,6.562,0.370,28.333,-0.533
'[23:18:25.232 12/03/1996]',0.013,-0.121,78.850,17.625,6.325,0.335,28.350,-0.533
'[23:18:25.234 12/03/1996]',0.010,-0.124,78.850,17.625,6.325,0.335,28.350,-0.533
'[23:18:25.236 12/03/1996]',0.005,-0.127,78.850,17.625,6.325,0.335,28.350,-0.533
'[23:18:25.238 12/03/1996]',0.000,-0.129,78.850,17.625,6.325,0.335,28.350,-0.533
'[23:18:25.240 12/03/1996]',-0.005,-0.132,78.450,17.700,6.037,0.298,28.367,-0.532
'[23:18:25.242 12/03/1996]',-0.011,-0.135,78.450,17.700,6.037,0.298,28.367,-0.532
'[23:18:25.244 12/03/1996]',-0.018,-0.139,78.450,17.700,6.037,0.298,28.367,-0.532
'[23:18:25.246 12/03/1996]',-0.024,-0.143,78.450,17.700,6.037,0.298,28.367,-0.532
'[23:18:25.248 12/03/1996]',-0.030,-0.148,78.050,17.800,5.800,0.264,28.383,-0.532
'[23:18:25.250 12/03/1996]',-0.036,-0.154,78.050,17.800,5.800,0.264,28.383,-0.532
'[23:18:25.252 12/03/1996]',-0.041,-0.161,78.050,17.800,5.800,0.264,28.383,-0.532
'[23:18:25.254 12/03/1996]',-0.045,-0.167,78.050,17.800,5.800,0.264,28.383,-0.532
'[23:18:25.256 12/03/1996]',-0.047,-0.172,77.700,18.050,5.575,0.228,28.383,-0.531
'[23:18:25.258 12/03/1996]',-0.049,-0.177,77.700,18.050,5.575,0.228,28.383,-0.531
'[23:18:25.260 12/03/1996]',-0.050,-0.180,77.700,18.050,5.575,0.228,28.383,-0.531
'[23:18:25.262 12/03/1996]',-0.051,-0.183,77.700,18.050,5.575,0.228,28.383,-0.531
'[23:18:25.264 12/03/1996]',-0.052,-0.184,77.450,18.275,5.388,0.191,28.433,-0.531
'[23:18:25.266 12/03/1996]',-0.053,-0.185,77.450,18.275,5.388,0.191,28.433,-0.531
'[23:18:25.268 12/03/1996]',-0.054,-0.185,77.450,18.275,5.388,0.191,28.433,-0.531
'[23:18:25.270 12/03/1996]',-0.055,-0.185,77.450,18.275,5.388,0.191,28.433,-0.531
'[23:18:25.272 12/03/1996]',-0.054,-0.184,77.200,18.450,5.213,0.157,28.483,-0.530
'[23:18:25.274 12/03/1996]',-0.054,-0.183,77.200,18.450,5.213,0.157,28.483,-0.530
'[23:18:25.276 12/03/1996]',-0.053,-0.182,77.200,18.450,5.213,0.157,28.483,-0.530
'[23:18:25.278 12/03/1996]',-0.052,-0.182,77.200,18.450,5.213,0.157,28.483,-0.530
'[23:18:25.280 12/03/1996]',-0.051,-0.181,77.000,18.450,5.037,0.122,28.533,-0.530
'[23:18:25.282 12/03/1996]',-0.051,-0.180,77.000,18.450,5.037,0.122,28.533,-0.530
'[23:18:25.284 12/03/1996]',-0.051,-0.179,77.000,18.450,5.037,0.122,28.533,-0.530
'[23:18:25.286 12/03/1996]',-0.051,-0.178,77.000,18.450,5.037,0.122,28.533,-0.530
'[23:18:25.288 12/03/1996]',-0.051,-0.177,76.700,18.275,4.862,0.087,28.583,-0.529
'[23:18:25.290 12/03/1996]',-0.052,-0.176,76.700,18.275,4.862,0.087,28.583,-0.529
'[23:18:25.292 12/03/1996]',-0.052,-0.175,76.700,18.275,4.862,0.087,28.583,-0.529
'[23:18:25.294 12/03/1996]',-0.052,-0.175,76.700,18.275,4.862,0.087,28.583,-0.529
'[23:18:25.296 12/03/1996]',-0.051,-0.173,76.500,18.050,4.812,0.056,28.650,-0.529
'[23:18:25.298 12/03/1996]',-0.051,-0.172,76.500,18.050,4.812,0.056,28.650,-0.529
'[23:18:25.300 12/03/1996]',-0.051,-0.172,76.500,18.050,4.812,0.056,28.650,-0.529
'[23:18:25.302 12/03/1996]',-0.051,-0.172,76.500,18.050,4.812,0.056,28.650,-0.529
'[23:18:25.304 12/03/1996]',-0.051,-0.172,76.350,17.800,4.812,0.021,28.717,-0.528
'[23:18:25.306 12/03/1996]',-0.052,-0.172,76.350,17.800,4.812,0.021,28.717,-0.528
'[23:18:25.308 12/03/1996]',-0.052,-0.172,76.350,17.800,4.812,0.021,28.717,-0.528
'[23:18:25.310 12/03/1996]',-0.052,-0.172,76.350,17.800,4.812,0.021,28.717,-0.528
'[23:18:25.312 12/03/1996]',-0.051,-0.172,76.250,17.575,4.862,-0.010,28.783,-0.528
'[23:18:25.314 12/03/1996]',-0.051,-0.171,76.250,17.575,4.862,-0.010,28.783,-0.528
'[23:18:25.316 12/03/1996]',-0.051,-0.170,76.250,17.575,4.862,-0.010,28.783,-0.528
'[23:18:25.318 12/03/1996]',-0.051,-0.169,76.250,17.575,4.862,-0.010,28.783,-0.528
'[23:18:25.320 12/03/1996]',-0.051,-0.168,76.200,17.225,5.037,-0.041,28.800,-0.527
'[23:18:25.322 12/03/1996]',-0.052,-0.167,76.200,17.225,5.037,-0.041,28.800,-0.527
'[23:18:25.324 12/03/1996]',-0.052,-0.166,76.200,17.225,5.037,-0.041,28.800,-0.527
'[23:18:25.326 12/03/1996]',-0.052,-0.165,76.200,17.225,5.037,-0.041,28.800,-0.527
'[23:18:25.328 12/03/1996]',-0.051,-0.165,76.100,16.700,5.338,-0.070,28.817,-0.527
'[23:18:25.330 12/03/1996]',-0.050,-0.165,76.100,16.700,5.338,-0.070,28.817,-0.527
'[23:18:25.332 12/03/1996]',-0.049,-0.165,76.100,16.700,5.338,-0.070,28.817,-0.527
'[23:18:25.334 12/03/1996]',-0.048,-0.164,76.100,16.700,5.338,-0.070,28.817,-0.527
'[23:18:25.336 12/03/1996]',-0.047,-0.163,76.000,16.000,5.625,-0.099,28.833,-0.526
'[23:18:25.338 12/03/1996]',-0.046,-0.162,76.000,16.000,5.625,-0.099,28.833,-0.526
'[23:18:25.340 12/03/1996]',-0.043,-0.162,76.000,16.000,5.625,-0.099,28.833,-0.526
'[23:18:25.342 12/03/1996]',-0.041,-0.161,76.000,16.000,5.625,-0.099,28.833,-0.526
'[23:18:25.344 12/03/1996]',-0.041,-0.161,75.850,15.125,5.975,-0.126,28.850,-0.526
'[23:18:25.346 12/03/1996]',-0.040,-0.160,75.850,15.125,5.975,-0.126,28.850,-0.526
'[23:18:25.348 12/03/1996]',-0.040,-0.159,75.850,15.125,5.975,-0.126,28.850,-0.526
