'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[16:40:41.582 01/04/1996]',0.102,0.102,139.500,58.774,42.150,0.050,47.150
'[16:40:41.584 01/04/1996]',0.099,0.102,134.850,57.998,42.375,0.059,47.200
'[16:40:41.586 01/04/1996]',0.096,0.092,134.850,57.998,42.375,0.059,47.200
'[16:40:41.588 01/04/1996]',0.092,0.102,134.850,57.998,42.375,0.059,47.200
'[16:40:41.590 01/04/1996]',0.089,0.102,134.850,57.998,42.375,0.059,47.200
'[16:40:41.592 01/04/1996]',0.087,0.102,130.150,57.073,42.500,0.065,47.250
'[16:40:41.594 01/04/1996]',0.084,0.102,130.150,57.073,42.500,0.065,47.250
'[16:40:41.596 01/04/1996]',0.081,0.092,130.150,57.073,42.500,0.065,47.250
'[16:40:41.598 01/04/1996]',0.078,0.082,130.150,57.073,42.500,0.065,47.250
'[16:40:41.600 01/04/1996]',0.075,0.082,125.650,55.947,42.675,0.065,47.300
'[16:40:41.602 01/04/1996]',0.071,0.071,125.650,55.947,42.675,0.065,47.300
'[16:40:41.604 01/04/1996]',0.068,0.082,125.650,55.947,42.675,0.065,47.300
'[16:40:41.606 01/04/1996]',0.064,0.082,125.650,55.947,42.675,0.065,47.300
'[16:40:41.608 01/04/1996]',0.060,0.082,121.500,54.846,42.725,0.067,47.267
'[16:40:41.610 01/04/1996]',0.056,0.071,121.500,54.846,42.725,0.067,47.267
'[16:40:41.612 01/04/1996]',0.053,0.071,121.500,54.846,42.725,0.067,47.267
'[16:40:41.614 01/04/1996]',0.049,0.071,121.500,54.846,42.725,0.067,47.267
'[16:40:41.616 01/04/1996]',0.047,0.061,117.650,53.845,42.850,0.065,47.233
'[16:40:41.618 01/04/1996]',0.044,0.061,117.650,53.845,42.850,0.065,47.233
'[16:40:41.620 01/04/1996]',0.041,0.051,117.650,53.845,42.850,0.065,47.233
'[16:40:41.622 01/04/1996]',0.038,0.051,117.650,53.845,42.850,0.065,47.233
'[16:40:41.624 01/04/1996]',0.036,0.051,114.050,53.194,42.962,0.061,47.200
'[16:40:41.626 01/04/1996]',0.033,0.051,114.050,53.194,42.962,0.061,47.200
'[16:40:41.628 01/04/1996]',0.031,0.051,114.050,53.194,42.962,0.061,47.200
'[16:40:41.630 01/04/1996]',0.030,0.041,114.050,53.194,42.962,0.061,47.200
'[16:40:41.632 01/04/1996]',0.029,0.051,110.650,52.669,43.087,0.059,47.167
'[16:40:41.634 01/04/1996]',0.028,0.041,110.650,52.669,43.087,0.059,47.167
'[16:40:41.636 01/04/1996]',0.027,0.041,110.650,52.669,43.087,0.059,47.167
'[16:40:41.638 01/04/1996]',0.027,0.041,110.650,52.669,43.087,0.059,47.167
'[16:40:41.640 01/04/1996]',0.026,0.041,107.250,52.068,43.263,0.056,47.150
'[16:40:41.642 01/04/1996]',0.025,0.041,107.250,52.068,43.263,0.056,47.150
'[16:40:41.644 01/04/1996]',0.025,0.051,107.250,52.068,43.263,0.056,47.150
'[16:40:41.646 01/04/1996]',0.024,0.051,107.250,52.068,43.263,0.056,47.150
'[16:40:41.648 01/04/1996]',0.023,0.051,103.800,51.443,43.312,0.046,47.167
'[16:40:41.650 01/04/1996]',0.022,0.051,103.800,51.443,43.312,0.046,47.167
'[16:40:41.652 01/04/1996]',0.021,0.051,103.800,51.443,43.312,0.046,47.167
'[16:40:41.654 01/04/1996]',0.020,0.041,103.800,51.443,43.312,0.046,47.167
'[16:40:41.656 01/04/1996]',0.020,0.041,100.500,51.368,43.375,0.044,47.183
'[16:40:41.658 01/04/1996]',0.019,0.041,100.500,51.368,43.375,0.044,47.183
'[16:40:41.660 01/04/1996]',0.020,0.041,100.500,51.368,43.375,0.044,47.183
'[16:40:41.662 01/04/1996]',0.021,0.031,100.500,51.368,43.375,0.044,47.183
'[16:40:41.664 01/04/1996]',0.022,0.041,97.700,52.619,43.438,0.041,47.200
'[16:40:41.666 01/04/1996]',0.022,0.031,97.700,52.619,43.438,0.041,47.200
'[16:40:41.668 01/04/1996]',0.023,0.031,97.700,52.619,43.438,0.041,47.200
'[16:40:41.670 01/04/1996]',0.023,0.041,97.700,52.619,43.438,0.041,47.200
'[16:40:41.672 01/04/1996]',0.024,0.031,95.800,55.296,43.550,0.035,47.083
'[16:40:41.674 01/04/1996]',0.024,0.031,95.800,55.296,43.550,0.035,47.083
'[16:40:41.676 01/04/1996]',0.023,0.031,95.800,55.296,43.550,0.035,47.083
'[16:40:41.678 01/04/1996]',0.022,0.031,95.800,55.296,43.550,0.035,47.083
'[16:40:41.680 01/04/1996]',0.021,0.021,94.950,58.424,43.725,0.029,47.017
'[16:40:41.682 01/04/1996]',0.020,0.021,94.950,58.424,43.725,0.029,47.017
'[16:40:41.684 01/04/1996]',0.018,0.021,94.950,58.424,43.725,0.029,47.017
'[16:40:41.686 01/04/1996]',0.017,0.021,94.950,58.424,43.725,0.029,47.017
'[16:40:41.688 01/04/1996]',0.016,0.021,95.350,60.650,44.025,0.024,46.950
'[16:40:41.690 01/04/1996]',0.016,0.021,95.350,60.650,44.025,0.024,46.950
'[16:40:41.692 01/04/1996]',0.017,0.021,95.350,60.650,44.025,0.024,46.950
'[16:40:41.694 01/04/1996]',0.018,0.021,95.350,60.650,44.025,0.024,46.950
'[16:40:41.696 01/04/1996]',0.020,0.021,96.750,61.101,44.312,0.021,46.883
'[16:40:41.698 01/04/1996]',0.023,0.021,96.750,61.101,44.312,0.021,46.883
'[16:40:41.700 01/04/1996]',0.027,0.021,96.750,61.101,44.312,0.021,46.883
'[16:40:41.702 01/04/1996]',0.032,0.021,96.750,61.101,44.312,0.021,46.883
'[16:40:41.704 01/04/1996]',0.037,0.021,99.250,59.750,44.600,0.011,46.933
'[16:40:41.706 01/04/1996]',0.042,0.021,99.250,59.750,44.600,0.011,46.933
'[16:40:41.708 01/04/1996]',0.045,0.031,99.250,59.750,44.600,0.011,46.933
'[16:40:41.710 01/04/1996]',0.048,0.041,99.250,59.750,44.600,0.011,46.933
'[16:40:41.712 01/04/1996]',0.049,0.051,102.400,57.248,44.837,0.009,46.983
'[16:40:41.714 01/04/1996]',0.050,0.051,102.400,57.248,44.837,0.009,46.983
'[16:40:41.716 01/04/1996]',0.049,0.041,102.400,57.248,44.837,0.009,46.983
'[16:40:41.718 01/04/1996]',0.048,0.041,102.400,57.248,44.837,0.009,46.983
'[16:40:41.720 01/04/1996]',0.046,0.031,106.100,54.370,44.962,0.000,47.033
'[16:40:41.722 01/04/1996]',0.044,0.031,106.100,54.370,44.962,0.000,47.033
'[16:40:41.724 01/04/1996]',0.041,0.031,106.100,54.370,44.962,0.000,47.033
'[16:40:41.726 01/04/1996]',0.037,0.031,106.100,54.370,44.962,0.000,47.033
'[16:40:41.728 01/04/1996]',0.034,0.031,109.900,51.668,44.962,-0.003,47.083
'[16:40:41.730 01/04/1996]',0.031,0.021,109.900,51.668,44.962,-0.003,47.083
'[16:40:41.732 01/04/1996]',0.028,0.021,109.900,51.668,44.962,-0.003,47.083
'[16:40:41.734 01/04/1996]',0.025,0.011,109.900,51.668,44.962,-0.003,47.083
'[16:40:41.736 01/04/1996]',0.022,0.011,113.350,49.841,44.900,-0.011,47.133
'[16:40:41.738 01/04/1996]',0.019,0.011,113.350,49.841,44.900,-0.011,47.133
'[16:40:41.740 01/04/1996]',0.017,0.021,113.350,49.841,44.900,-0.011,47.133
'[16:40:41.742 01/04/1996]',0.014,0.021,113.350,49.841,44.900,-0.011,47.133
'[16:40:41.744 01/04/1996]',0.011,0.021,116.100,48.866,44.725,-0.018,47.217
'[16:40:41.746 01/04/1996]',0.008,0.021,116.100,48.866,44.725,-0.018,47.217
'[16:40:41.748 01/04/1996]',0.005,0.021,116.100,48.866,44.725,-0.018,47.217
'[16:40:41.750 01/04/1996]',0.003,0.011,116.100,48.866,44.725,-0.018,47.217
'[16:40:41.752 01/04/1996]',0.001,0.021,118.100,48.390,44.487,-0.024,47.300
'[16:40:41.754 01/04/1996]',-0.001,0.021,118.100,48.390,44.487,-0.024,47.300
'[16:40:41.756 01/04/1996]',-0.001,0.011,118.100,48.390,44.487,-0.024,47.300
'[16:40:41.758 01/04/1996]',-0.002,0.021,118.100,48.390,44.487,-0.024,47.300
'[16:40:41.760 01/04/1996]',-0.002,0.021,119.100,47.565,44.312,-0.024,47.383
'[16:40:41.762 01/04/1996]',-0.003,0.021,119.100,47.565,44.312,-0.024,47.383
'[16:40:41.764 01/04/1996]',-0.003,0.021,119.100,47.565,44.312,-0.024,47.383
'[16:40:41.766 01/04/1996]',-0.004,0.021,119.100,47.565,44.312,-0.024,47.383
'[16:40:41.768 01/04/1996]',-0.004,0.021,119.200,46.213,44.200,-0.026,47.517
'[16:40:41.770 01/04/1996]',-0.005,0.021,119.200,46.213,44.200,-0.026,47.517
'[16:40:41.772 01/04/1996]',-0.005,0.021,119.200,46.213,44.200,-0.026,47.517
'[16:40:41.774 01/04/1996]',-0.006,0.021,119.200,46.213,44.200,-0.026,47.517
'[16:40:41.776 01/04/1996]',-0.007,0.021,118.400,44.562,44.075,-0.026,47.700
'[16:40:41.778 01/04/1996]',-0.008,0.021,118.400,44.562,44.075,-0.026,47.700
'[16:40:41.780 01/04/1996]',-0.009,0.021,118.400,44.562,44.075,-0.026,47.700
'[16:40:41.782 01/04/1996]',-0.010,0.021,118.400,44.562,44.075,-0.026,47.700
'[16:40:41.784 01/04/1996]',-0.011,0.021,116.750,43.286,43.962,-0.029,47.883
'[16:40:41.786 01/04/1996]',-0.012,0.021,116.750,43.286,43.962,-0.029,47.883
'[16:40:41.788 01/04/1996]',-0.013,0.011,116.750,43.286,43.962,-0.029,47.883
'[16:40:41.790 01/04/1996]',-0.014,0.011,116.750,43.286,43.962,-0.029,47.883
'[16:40:41.792 01/04/1996]',-0.015,0.011,114.600,42.635,43.900,-0.029,48.067
'[16:40:41.794 01/04/1996]',-0.016,0.001,114.600,42.635,43.900,-0.029,48.067
'[16:40:41.796 01/04/1996]',-0.017,0.011,114.600,42.635,43.900,-0.029,48.067
'[16:40:41.798 01/04/1996]',-0.017,0.011,114.600,42.635,43.900,-0.029,48.067
'[16:40:41.800 01/04/1996]',-0.018,0.011,112.100,42.686,43.788,-0.029,48.033
'[16:40:41.802 01/04/1996]',-0.018,0.011,112.100,42.686,43.788,-0.029,48.033
'[16:40:41.804 01/04/1996]',-0.019,0.021,112.100,42.686,43.788,-0.029,48.033
'[16:40:41.806 01/04/1996]',-0.019,0.011,112.100,42.686,43.788,-0.029,48.033
'[16:40:41.808 01/04/1996]',-0.021,0.011,109.650,43.236,43.725,-0.032,48.050
'[16:40:41.810 01/04/1996]',-0.022,0.001,109.650,43.236,43.725,-0.032,48.050
'[16:40:41.812 01/04/1996]',-0.024,0.011,109.650,43.236,43.725,-0.032,48.050
'[16:40:41.814 01/04/1996]',-0.027,0.001,109.650,43.236,43.725,-0.032,48.050
'[16:40:41.816 01/04/1996]',-0.028,0.001,107.300,44.162,43.550,-0.029,48.067
'[16:40:41.818 01/04/1996]',-0.030,0.001,107.300,44.162,43.550,-0.029,48.067
'[16:40:41.820 01/04/1996]',-0.030,-0.009,107.300,44.162,43.550,-0.029,48.067
'[16:40:41.822 01/04/1996]',-0.030,-0.009,107.300,44.162,43.550,-0.029,48.067
'[16:40:41.824 01/04/1996]',-0.029,0.001,105.250,45.213,43.375,-0.029,48.083
'[16:40:41.826 01/04/1996]',-0.027,0.001,105.250,45.213,43.375,-0.029,48.083
'[16:40:41.828 01/04/1996]',-0.022,0.001,105.250,45.213,43.375,-0.029,48.083
'[16:40:41.830 01/04/1996]',-0.017,0.011,105.250,45.213,43.375,-0.029,48.083
'[16:40:41.832 01/04/1996]',-0.004,0.021,103.400,46.213,43.138,-0.029,48.117
'[16:40:41.834 01/04/1996]',0.008,0.041,103.400,46.213,43.138,-0.029,48.117
'[16:40:41.836 01/04/1996]',0.033,0.051,103.400,46.213,43.138,-0.029,48.117
'[16:40:41.838 01/04/1996]',0.058,0.051,103.400,46.213,43.138,-0.029,48.117
'[16:40:41.840 01/04/1996]',0.095,0.061,101.850,46.989,42.900,-0.029,48.150
'[16:40:41.842 01/04/1996]',0.132,0.071,101.850,46.989,42.900,-0.029,48.150
'[16:40:41.844 01/04/1996]',0.175,0.102,101.850,46.989,42.900,-0.029,48.150
'[16:40:41.846 01/04/1996]',0.217,0.142,101.850,46.989,42.900,-0.029,48.150
'[16:40:41.848 01/04/1996]',0.249,0.203,100.650,47.214,42.675,-0.032,48.183
'[16:40:41.850 01/04/1996]',0.281,0.284,100.650,47.214,42.675,-0.032,48.183
'[16:40:41.852 01/04/1996]',0.285,0.364,100.650,47.214,42.675,-0.032,48.183
'[16:40:41.854 01/04/1996]',0.289,0.415,100.650,47.214,42.675,-0.032,48.183
'[16:40:41.856 01/04/1996]',0.261,0.455,99.800,46.864,42.438,-0.032,48.217
'[16:40:41.858 01/04/1996]',0.232,0.455,99.800,46.864,42.438,-0.032,48.217
'[16:40:41.860 01/04/1996]',0.182,0.425,99.800,46.864,42.438,-0.032,48.217
'[16:40:41.862 01/04/1996]',0.131,0.354,99.800,46.864,42.438,-0.032,48.217
'[16:40:41.864 01/04/1996]',0.079,0.243,99.250,46.213,42.200,-0.035,48.133
'[16:40:41.866 01/04/1996]',0.027,0.142,99.250,46.213,42.200,-0.035,48.133
'[16:40:41.868 01/04/1996]',-0.012,0.051,99.250,46.213,42.200,-0.035,48.133
'[16:40:41.870 01/04/1996]',-0.050,-0.019,99.250,46.213,42.200,-0.035,48.133
'[16:40:41.872 01/04/1996]',-0.070,-0.070,98.750,45.513,41.913,-0.041,48.100
'[16:40:41.874 01/04/1996]',-0.089,-0.100,98.750,45.513,41.913,-0.041,48.100
'[16:40:41.876 01/04/1996]',-0.097,-0.121,98.750,45.513,41.913,-0.041,48.100
'[16:40:41.878 01/04/1996]',-0.105,-0.121,98.750,45.513,41.913,-0.041,48.100
'[16:40:41.880 01/04/1996]',-0.112,-0.100,98.400,44.987,41.737,-0.041,48.067
'[16:40:41.882 01/04/1996]',-0.119,-0.090,98.400,44.987,41.737,-0.041,48.067
'[16:40:41.884 01/04/1996]',-0.131,-0.070,98.400,44.987,41.737,-0.041,48.067
'[16:40:41.886 01/04/1996]',-0.143,-0.050,98.400,44.987,41.737,-0.041,48.067
'[16:40:41.888 01/04/1996]',-0.161,-0.050,98.250,44.687,41.562,-0.047,48.033
'[16:40:41.890 01/04/1996]',-0.180,-0.050,98.250,44.687,41.562,-0.047,48.033
'[16:40:41.892 01/04/1996]',-0.202,-0.050,98.250,44.687,41.562,-0.047,48.033
'[16:40:41.894 01/04/1996]',-0.224,-0.070,98.250,44.687,41.562,-0.047,48.033
'[16:40:41.896 01/04/1996]',-0.245,-0.090,98.100,44.687,41.500,-0.047,48.150
'[16:40:41.898 01/04/1996]',-0.267,-0.121,98.100,44.687,41.500,-0.047,48.150
'[16:40:41.900 01/04/1996]',-0.283,-0.151,98.100,44.687,41.500,-0.047,48.150
'[16:40:41.902 01/04/1996]',-0.300,-0.171,98.100,44.687,41.500,-0.047,48.150
'[16:40:41.904 01/04/1996]',-0.311,-0.181,98.050,44.912,41.612,-0.056,48.300
'[16:40:41.906 01/04/1996]',-0.321,-0.201,98.050,44.912,41.612,-0.056,48.300
'[16:40:41.908 01/04/1996]',-0.325,-0.211,98.050,44.912,41.612,-0.056,48.300
'[16:40:41.910 01/04/1996]',-0.329,-0.222,98.050,44.912,41.612,-0.056,48.300
'[16:40:41.912 01/04/1996]',-0.325,-0.211,98.050,45.388,41.737,-0.056,48.450
'[16:40:41.914 01/04/1996]',-0.321,-0.201,98.050,45.388,41.737,-0.056,48.450
'[16:40:41.916 01/04/1996]',-0.309,-0.201,98.050,45.388,41.737,-0.056,48.450
'[16:40:41.918 01/04/1996]',-0.297,-0.201,98.050,45.388,41.737,-0.056,48.450
'[16:40:41.920 01/04/1996]',-0.276,-0.201,98.000,45.863,41.962,-0.061,48.600
'[16:40:41.922 01/04/1996]',-0.255,-0.201,98.000,45.863,41.962,-0.061,48.600
'[16:40:41.924 01/04/1996]',-0.228,-0.171,98.000,45.863,41.962,-0.061,48.600
'[16:40:41.926 01/04/1996]',-0.201,-0.151,98.000,45.863,41.962,-0.061,48.600
'[16:40:41.928 01/04/1996]',-0.170,-0.131,97.900,46.389,42.200,-0.065,48.700
'[16:40:41.930 01/04/1996]',-0.140,-0.121,97.900,46.389,42.200,-0.065,48.700
'[16:40:41.932 01/04/1996]',-0.112,-0.090,97.900,46.389,42.200,-0.065,48.700
'[16:40:41.934 01/04/1996]',-0.084,-0.070,97.900,46.389,42.200,-0.065,48.700
'[16:40:41.936 01/04/1996]',-0.062,-0.050,97.850,46.989,42.438,-0.061,48.800
'[16:40:41.938 01/04/1996]',-0.039,-0.019,97.850,46.989,42.438,-0.061,48.800
'[16:40:41.940 01/04/1996]',-0.024,-0.009,97.850,46.989,42.438,-0.061,48.800
'[16:40:41.942 01/04/1996]',-0.008,0.001,97.850,46.989,42.438,-0.061,48.800
'[16:40:41.944 01/04/1996]',0.003,0.001,97.700,47.690,42.675,-0.061,48.900
'[16:40:41.946 01/04/1996]',0.014,0.021,97.700,47.690,42.675,-0.061,48.900
'[16:40:41.948 01/04/1996]',0.021,0.021,97.700,47.690,42.675,-0.061,48.900
'[16:40:41.950 01/04/1996]',0.027,0.031,97.700,47.690,42.675,-0.061,48.900
'[16:40:41.952 01/04/1996]',0.031,0.051,97.650,48.490,42.850,-0.061,49.000
'[16:40:41.954 01/04/1996]',0.035,0.051,97.650,48.490,42.850,-0.061,49.000
'[16:40:41.956 01/04/1996]',0.038,0.061,97.650,48.490,42.850,-0.061,49.000
'[16:40:41.958 01/04/1996]',0.040,0.051,97.650,48.490,42.850,-0.061,49.000
'[16:40:41.960 01/04/1996]',0.042,0.051,97.550,49.566,42.900,-0.061,49.100
'[16:40:41.962 01/04/1996]',0.045,0.051,97.550,49.566,42.900,-0.061,49.100
'[16:40:41.964 01/04/1996]',0.048,0.051,97.550,49.566,42.900,-0.061,49.100
'[16:40:41.966 01/04/1996]',0.051,0.051,97.550,49.566,42.900,-0.061,49.100
'[16:40:41.968 01/04/1996]',0.055,0.051,97.500,51.143,42.900,-0.065,49.200
'[16:40:41.970 01/04/1996]',0.058,0.061,97.500,51.143,42.900,-0.065,49.200
'[16:40:41.972 01/04/1996]',0.062,0.071,97.500,51.143,42.900,-0.065,49.200
'[16:40:41.974 01/04/1996]',0.065,0.071,97.500,51.143,42.900,-0.065,49.200
'[16:40:41.976 01/04/1996]',0.068,0.071,97.300,53.144,42.725,-0.061,49.300
'[16:40:41.978 01/04/1996]',0.071,0.071,97.300,53.144,42.725,-0.061,49.300
'[16:40:41.980 01/04/1996]',0.073,0.071,97.300,53.144,42.725,-0.061,49.300
'[16:40:41.982 01/04/1996]',0.075,0.082,97.300,53.144,42.725,-0.061,49.300
'[16:40:41.984 01/04/1996]',0.077,0.082,97.200,55.196,42.438,-0.061,49.400
'[16:40:41.986 01/04/1996]',0.078,0.082,97.200,55.196,42.438,-0.061,49.400
'[16:40:41.988 01/04/1996]',0.079,0.082,97.200,55.196,42.438,-0.061,49.400
'[16:40:41.990 01/04/1996]',0.080,0.082,97.200,55.196,42.438,-0.061,49.400
'[16:40:41.992 01/04/1996]',0.081,0.082,97.100,56.722,42.150,-0.059,49.417
'[16:40:41.994 01/04/1996]',0.082,0.082,97.100,56.722,42.150,-0.059,49.417
'[16:40:41.996 01/04/1996]',0.083,0.082,97.100,56.722,42.150,-0.059,49.417
'[16:40:41.998 01/04/1996]',0.083,0.071,97.100,56.722,42.150,-0.059,49.417
'[16:40:42.000 01/04/1996]',0.083,0.082,97.250,57.598,41.850,-0.059,49.433
'[16:40:42.002 01/04/1996]',0.084,0.082,97.250,57.598,41.850,-0.059,49.433
'[16:40:42.004 01/04/1996]',0.084,0.082,97.250,57.598,41.850,-0.059,49.433
'[16:40:42.006 01/04/1996]',0.084,0.082,97.250,57.598,41.850,-0.059,49.433
'[16:40:42.008 01/04/1996]',0.083,0.082,97.400,57.998,41.675,-0.059,49.450
'[16:40:42.010 01/04/1996]',0.083,0.071,97.400,57.998,41.675,-0.059,49.450
'[16:40:42.012 01/04/1996]',0.083,0.071,97.400,57.998,41.675,-0.059,49.450
'[16:40:42.014 01/04/1996]',0.083,0.071,97.400,57.998,41.675,-0.059,49.450
'[16:40:42.016 01/04/1996]',0.084,0.082,97.750,58.349,41.562,-0.061,49.467
'[16:40:42.018 01/04/1996]',0.084,0.071,97.750,58.349,41.562,-0.061,49.467
'[16:40:42.020 01/04/1996]',0.085,0.071,97.750,58.349,41.562,-0.061,49.467
'[16:40:42.022 01/04/1996]',0.086,0.071,97.750,58.349,41.562,-0.061,49.467
'[16:40:42.024 01/04/1996]',0.088,0.071,98.650,58.874,41.562,-0.065,49.367
'[16:40:42.026 01/04/1996]',0.090,0.071,98.650,58.874,41.562,-0.065,49.367
'[16:40:42.028 01/04/1996]',0.094,0.071,98.650,58.874,41.562,-0.065,49.367
'[16:40:42.030 01/04/1996]',0.097,0.071,98.650,58.874,41.562,-0.065,49.367
'[16:40:42.032 01/04/1996]',0.100,0.071,100.600,59.650,41.737,-0.065,49.283
'[16:40:42.034 01/04/1996]',0.103,0.071,100.600,59.650,41.737,-0.065,49.283
'[16:40:42.036 01/04/1996]',0.105,0.082,100.600,59.650,41.737,-0.065,49.283
'[16:40:42.038 01/04/1996]',0.108,0.082,100.600,59.650,41.737,-0.065,49.283
'[16:40:42.040 01/04/1996]',0.110,0.082,103.900,60.400,41.962,-0.070,49.200
'[16:40:42.042 01/04/1996]',0.112,0.082,103.900,60.400,41.962,-0.070,49.200
'[16:40:42.044 01/04/1996]',0.114,0.071,103.900,60.400,41.962,-0.070,49.200
'[16:40:42.046 01/04/1996]',0.116,0.071,103.900,60.400,41.962,-0.070,49.200
'[16:40:42.048 01/04/1996]',0.117,0.071,108.850,60.751,42.263,-0.070,49.117
'[16:40:42.050 01/04/1996]',0.119,0.071,108.850,60.751,42.263,-0.070,49.117
'[16:40:42.052 01/04/1996]',0.120,0.071,108.850,60.751,42.263,-0.070,49.117
'[16:40:42.054 01/04/1996]',0.122,0.082,108.850,60.751,42.263,-0.070,49.117
'[16:40:42.056 01/04/1996]',0.123,0.082,114.900,60.525,42.500,-0.070,49.167
'[16:40:42.058 01/04/1996]',0.124,0.071,114.900,60.525,42.500,-0.070,49.167
'[16:40:42.060 01/04/1996]',0.127,0.071,114.900,60.525,42.500,-0.070,49.167
'[16:40:42.062 01/04/1996]',0.129,0.071,114.900,60.525,42.500,-0.070,49.167
'[16:40:42.064 01/04/1996]',0.133,0.071,121.600,60.000,42.612,-0.070,49.233
'[16:40:42.066 01/04/1996]',0.137,0.082,121.600,60.000,42.612,-0.070,49.233
'[16:40:42.068 01/04/1996]',0.142,0.082,121.600,60.000,42.612,-0.070,49.233
'[16:40:42.070 01/04/1996]',0.147,0.082,121.600,60.000,42.612,-0.070,49.233
'[16:40:42.072 01/04/1996]',0.151,0.092,128.350,59.525,42.500,-0.067,49.300
'[16:40:42.074 01/04/1996]',0.155,0.092,128.350,59.525,42.500,-0.067,49.300
'[16:40:42.076 01/04/1996]',0.158,0.092,128.350,59.525,42.500,-0.067,49.300
'[16:40:42.078 01/04/1996]',0.162,0.092,128.350,59.525,42.500,-0.067,49.300
'[16:40:42.080 01/04/1996]',0.164,0.102,134.500,59.124,42.200,-0.065,49.367
'[16:40:42.082 01/04/1996]',0.167,0.092,134.500,59.124,42.200,-0.065,49.367
'[16:40:42.084 01/04/1996]',0.168,0.102,134.500,59.124,42.200,-0.065,49.367
'[16:40:42.086 01/04/1996]',0.170,0.102,134.500,59.124,42.200,-0.065,49.367
'[16:40:42.088 01/04/1996]',0.170,0.102,139.550,58.774,41.850,-0.050,49.400
'[16:40:42.090 01/04/1996]',0.170,0.102,139.550,58.774,41.850,-0.050,49.400
'[16:40:42.092 01/04/1996]',0.169,0.112,139.550,58.774,41.850,-0.050,49.400
'[16:40:42.094 01/04/1996]',0.168,0.112,139.550,58.774,41.850,-0.050,49.400
'[16:40:42.096 01/04/1996]',0.167,0.102,142.900,58.349,41.388,-0.035,49.450
'[16:40:42.098 01/04/1996]',0.165,0.102,142.900,58.349,41.388,-0.035,49.450
'[16:40:42.100 01/04/1996]',0.163,0.102,142.900,58.349,41.388,-0.035,49.450
'[16:40:42.102 01/04/1996]',0.162,0.092,142.900,58.349,41.388,-0.035,49.450
'[16:40:42.104 01/04/1996]',0.162,0.102,144.300,57.873,40.913,-0.026,49.500
'[16:40:42.106 01/04/1996]',0.163,0.102,144.300,57.873,40.913,-0.026,49.500
'[16:40:42.108 01/04/1996]',0.164,0.092,144.300,57.873,40.913,-0.026,49.500
'[16:40:42.110 01/04/1996]',0.166,0.102,144.300,57.873,40.913,-0.026,49.500
'[16:40:42.112 01/04/1996]',0.166,0.102,143.800,57.523,40.562,-0.015,49.550
'[16:40:42.114 01/04/1996]',0.165,0.102,143.800,57.523,40.562,-0.015,49.550
'[16:40:42.116 01/04/1996]',0.163,0.112,143.800,57.523,40.562,-0.015,49.550
'[16:40:42.118 01/04/1996]',0.161,0.112,143.800,57.523,40.562,-0.015,49.550
'[16:40:42.120 01/04/1996]',0.157,0.112,141.650,57.248,40.388,0.000,49.617
'[16:40:42.122 01/04/1996]',0.153,0.112,141.650,57.248,40.388,0.000,49.617
'[16:40:42.124 01/04/1996]',0.148,0.102,141.650,57.248,40.388,0.000,49.617
'[16:40:42.126 01/04/1996]',0.143,0.102,141.650,57.248,40.388,0.000,49.617
'[16:40:42.128 01/04/1996]',0.137,0.102,138.300,57.173,40.388,0.006,49.733
'[16:40:42.130 01/04/1996]',0.130,0.092,138.300,57.173,40.388,0.006,49.733
'[16:40:42.132 01/04/1996]',0.123,0.082,138.300,57.173,40.388,0.006,49.733
'[16:40:42.134 01/04/1996]',0.116,0.082,138.300,57.173,40.388,0.006,49.733
'[16:40:42.136 01/04/1996]',0.110,0.071,134.050,57.073,40.562,0.015,49.850
'[16:40:42.138 01/04/1996]',0.104,0.071,134.050,57.073,40.562,0.015,49.850
'[16:40:42.140 01/04/1996]',0.101,0.061,134.050,57.073,40.562,0.015,49.850
'[16:40:42.142 01/04/1996]',0.097,0.061,134.050,57.073,40.562,0.015,49.850
'[16:40:42.144 01/04/1996]',0.093,0.071,129.250,56.822,40.800,0.026,49.967
'[16:40:42.146 01/04/1996]',0.089,0.071,129.250,56.822,40.800,0.026,49.967
'[16:40:42.148 01/04/1996]',0.085,0.071,129.250,56.822,40.800,0.026,49.967
'[16:40:42.150 01/04/1996]',0.082,0.071,129.250,56.822,40.800,0.026,49.967
'[16:40:42.152 01/04/1996]',0.077,0.071,124.350,56.247,41.150,0.029,49.950
'[16:40:42.154 01/04/1996]',0.073,0.071,124.350,56.247,41.150,0.029,49.950
'[16:40:42.156 01/04/1996]',0.068,0.071,124.350,56.247,41.150,0.029,49.950
'[16:40:42.158 01/04/1996]',0.062,0.061,124.350,56.247,41.150,0.029,49.950
'[16:40:42.160 01/04/1996]',0.057,0.051,119.750,55.296,41.500,0.035,49.983
'[16:40:42.162 01/04/1996]',0.051,0.051,119.750,55.296,41.500,0.035,49.983
'[16:40:42.164 01/04/1996]',0.047,0.041,119.750,55.296,41.500,0.035,49.983
'[16:40:42.166 01/04/1996]',0.042,0.031,119.750,55.296,41.500,0.035,49.983
'[16:40:42.168 01/04/1996]',0.039,0.031,115.500,54.195,41.850,0.035,50.017
'[16:40:42.170 01/04/1996]',0.036,0.021,115.500,54.195,41.850,0.035,50.017
'[16:40:42.172 01/04/1996]',0.034,0.021,115.500,54.195,41.850,0.035,50.017
