'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[07:02:19.292 19/03/1996]',0.130,0.043,62.200,24.275,12.422,0.000,16.533
'[07:02:19.294 19/03/1996]',0.129,0.040,62.200,24.275,12.422,0.000,16.533
'[07:02:19.296 19/03/1996]',0.130,0.038,60.250,23.450,11.606,0.000,15.567
'[07:02:19.298 19/03/1996]',0.131,0.037,60.250,23.450,11.606,0.000,15.567
'[07:02:19.300 19/03/1996]',0.134,0.038,60.250,23.450,11.606,0.000,15.567
'[07:02:19.302 19/03/1996]',0.136,0.039,60.250,23.450,11.606,0.000,15.567
'[07:02:19.304 19/03/1996]',0.141,0.041,58.450,22.650,10.778,0.000,14.600
'[07:02:19.306 19/03/1996]',0.145,0.042,58.450,22.650,10.778,0.000,14.600
'[07:02:19.308 19/03/1996]',0.150,0.044,58.450,22.650,10.778,0.000,14.600
'[07:02:19.310 19/03/1996]',0.155,0.047,58.450,22.650,10.778,0.000,14.600
'[07:02:19.312 19/03/1996]',0.158,0.049,56.850,21.925,9.950,0.000,13.317
'[07:02:19.314 19/03/1996]',0.160,0.051,56.850,21.925,9.950,0.000,13.317
'[07:02:19.316 19/03/1996]',0.161,0.051,56.850,21.925,9.950,0.000,13.317
'[07:02:19.318 19/03/1996]',0.161,0.051,56.850,21.925,9.950,0.000,13.317
'[07:02:19.320 19/03/1996]',0.160,0.048,56.000,21.225,9.134,0.000,12.067
'[07:02:19.322 19/03/1996]',0.159,0.045,56.000,21.225,9.134,0.000,12.067
'[07:02:19.324 19/03/1996]',0.156,0.040,56.000,21.225,9.134,0.000,12.067
'[07:02:19.326 19/03/1996]',0.153,0.035,56.000,21.225,9.134,0.000,12.067
'[07:02:19.328 19/03/1996]',0.150,0.030,55.750,20.600,8.306,0.000,10.817
'[07:02:19.330 19/03/1996]',0.148,0.025,55.750,20.600,8.306,0.000,10.817
'[07:02:19.332 19/03/1996]',0.145,0.024,55.750,20.600,8.306,0.000,10.817
'[07:02:19.334 19/03/1996]',0.143,0.022,55.750,20.600,8.306,0.000,10.817
'[07:02:19.336 19/03/1996]',0.142,0.024,55.700,20.000,7.604,0.000,9.567
'[07:02:19.338 19/03/1996]',0.141,0.026,55.700,20.000,7.604,0.000,9.567
'[07:02:19.340 19/03/1996]',0.140,0.030,55.700,20.000,7.604,0.000,9.567
'[07:02:19.342 19/03/1996]',0.139,0.034,55.700,20.000,7.604,0.000,9.567
'[07:02:19.344 19/03/1996]',0.138,0.036,55.300,19.475,6.951,0.000,7.500
'[07:02:19.346 19/03/1996]',0.136,0.038,55.300,19.475,6.951,0.000,7.500
'[07:02:19.348 19/03/1996]',0.134,0.035,55.300,19.475,6.951,0.000,7.500
'[07:02:19.350 19/03/1996]',0.131,0.032,55.300,19.475,6.951,0.000,7.500
'[07:02:19.352 19/03/1996]',0.129,0.025,54.650,18.950,6.424,0.000,5.433
'[07:02:19.354 19/03/1996]',0.127,0.019,54.650,18.950,6.424,0.000,5.433
'[07:02:19.356 19/03/1996]',0.126,0.011,54.650,18.950,6.424,0.000,5.433
'[07:02:19.358 19/03/1996]',0.124,0.004,54.650,18.950,6.424,0.000,5.433
'[07:02:19.360 19/03/1996]',0.124,-0.003,53.950,18.475,6.073,0.000,3.367
'[07:02:19.362 19/03/1996]',0.125,-0.009,53.950,18.475,6.073,0.000,3.367
'[07:02:19.364 19/03/1996]',0.127,-0.012,53.950,18.475,6.073,0.000,3.367
'[07:02:19.366 19/03/1996]',0.128,-0.015,53.950,18.475,6.073,0.000,3.367
'[07:02:19.368 19/03/1996]',0.130,-0.015,53.550,18.125,5.897,0.000,1.300
'[07:02:19.370 19/03/1996]',0.132,-0.015,53.550,18.125,5.897,0.000,1.300
'[07:02:19.372 19/03/1996]',0.134,-0.013,53.550,18.125,5.897,0.000,1.300
'[07:02:19.374 19/03/1996]',0.136,-0.011,53.550,18.125,5.897,0.000,1.300
'[07:02:19.376 19/03/1996]',0.139,-0.010,53.350,17.825,5.960,0.000,1.000
'[07:02:19.378 19/03/1996]',0.141,-0.009,53.350,17.825,5.960,0.000,1.000
'[07:02:19.380 19/03/1996]',0.143,-0.009,53.350,17.825,5.960,0.000,1.000
'[07:02:19.382 19/03/1996]',0.146,-0.009,53.350,17.825,5.960,0.000,1.000
'[07:02:19.384 19/03/1996]',0.147,-0.008,53.200,17.475,6.136,0.000,0.700
'[07:02:19.386 19/03/1996]',0.149,-0.007,53.200,17.475,6.136,0.000,0.700
'[07:02:19.388 19/03/1996]',0.151,-0.003,53.200,17.475,6.136,0.000,0.700
'[07:02:19.390 19/03/1996]',0.153,0.001,53.200,17.475,6.136,0.000,0.700
'[07:02:19.392 19/03/1996]',0.159,0.013,53.000,17.075,6.487,0.000,0.400
'[07:02:19.394 19/03/1996]',0.164,0.024,53.000,17.075,6.487,0.000,0.400
'[07:02:19.396 19/03/1996]',0.177,0.051,53.000,17.075,6.487,0.000,0.400
'[07:02:19.398 19/03/1996]',0.190,0.078,53.000,17.075,6.487,0.000,0.400
'[07:02:19.400 19/03/1996]',0.215,0.128,52.900,16.600,6.901,0.000,0.100
'[07:02:19.402 19/03/1996]',0.240,0.178,52.900,16.600,6.901,0.000,0.100
'[07:02:19.404 19/03/1996]',0.279,0.251,52.900,16.600,6.901,0.000,0.100
'[07:02:19.406 19/03/1996]',0.317,0.323,52.900,16.600,6.901,0.000,0.100
'[07:02:19.408 19/03/1996]',0.366,0.407,52.750,16.075,7.491,0.000,0.150
'[07:02:19.410 19/03/1996]',0.416,0.492,52.750,16.075,7.491,0.000,0.150
'[07:02:19.412 19/03/1996]',0.470,0.574,52.750,16.075,7.491,0.000,0.150
'[07:02:19.414 19/03/1996]',0.525,0.655,52.750,16.075,7.491,0.000,0.150
'[07:02:19.416 19/03/1996]',0.575,0.717,52.700,15.675,8.130,0.000,0.217
'[07:02:19.418 19/03/1996]',0.624,0.779,52.700,15.675,8.130,0.000,0.217
'[07:02:19.420 19/03/1996]',0.654,0.808,52.700,15.675,8.130,0.000,0.217
'[07:02:19.422 19/03/1996]',0.684,0.837,52.700,15.675,8.130,0.000,0.217
'[07:02:19.424 19/03/1996]',0.686,0.830,52.650,15.250,8.783,0.000,0.283
'[07:02:19.426 19/03/1996]',0.689,0.823,52.650,15.250,8.783,0.000,0.283
'[07:02:19.428 19/03/1996]',0.662,0.785,52.650,15.250,8.783,0.000,0.283
'[07:02:19.430 19/03/1996]',0.635,0.747,52.650,15.250,8.783,0.000,0.283
'[07:02:19.432 19/03/1996]',0.586,0.684,52.700,14.900,9.423,0.000,0.350
'[07:02:19.434 19/03/1996]',0.536,0.621,52.700,14.900,9.423,0.000,0.350
'[07:02:19.436 19/03/1996]',0.478,0.542,52.700,14.900,9.423,0.000,0.350
'[07:02:19.438 19/03/1996]',0.421,0.464,52.700,14.900,9.423,0.000,0.350
'[07:02:19.440 19/03/1996]',0.369,0.385,52.750,14.550,10.075,0.000,0.350
'[07:02:19.442 19/03/1996]',0.317,0.305,52.750,14.550,10.075,0.000,0.350
'[07:02:19.444 19/03/1996]',0.279,0.239,52.750,14.550,10.075,0.000,0.350
'[07:02:19.446 19/03/1996]',0.241,0.174,52.750,14.550,10.075,0.000,0.350
'[07:02:19.448 19/03/1996]',0.220,0.131,52.750,14.250,10.602,0.000,0.350
'[07:02:19.450 19/03/1996]',0.199,0.088,52.750,14.250,10.602,0.000,0.350
'[07:02:19.452 19/03/1996]',0.191,0.074,52.750,14.250,10.602,0.000,0.350
'[07:02:19.454 19/03/1996]',0.183,0.060,52.750,14.250,10.602,0.000,0.350
'[07:02:19.456 19/03/1996]',0.182,0.070,52.700,14.025,11.016,0.000,0.350
'[07:02:19.458 19/03/1996]',0.181,0.079,52.700,14.025,11.016,0.000,0.350
'[07:02:19.460 19/03/1996]',0.182,0.098,52.700,14.025,11.016,0.000,0.350
'[07:02:19.462 19/03/1996]',0.184,0.117,52.700,14.025,11.016,0.000,0.350
'[07:02:19.464 19/03/1996]',0.185,0.136,52.600,13.850,11.368,0.000,0.350
'[07:02:19.466 19/03/1996]',0.187,0.154,52.600,13.850,11.368,0.000,0.350
'[07:02:19.468 19/03/1996]',0.189,0.166,52.600,13.850,11.368,0.000,0.350
'[07:02:19.470 19/03/1996]',0.191,0.177,52.600,13.850,11.368,0.000,0.350
'[07:02:19.472 19/03/1996]',0.192,0.181,52.550,13.725,11.606,0.000,0.417
'[07:02:19.474 19/03/1996]',0.193,0.186,52.550,13.725,11.606,0.000,0.417
'[07:02:19.476 19/03/1996]',0.193,0.184,52.550,13.725,11.606,0.000,0.417
'[07:02:19.478 19/03/1996]',0.193,0.182,52.550,13.725,11.606,0.000,0.417
'[07:02:19.480 19/03/1996]',0.191,0.177,52.350,13.725,11.719,0.000,0.483
'[07:02:19.482 19/03/1996]',0.189,0.172,52.350,13.725,11.719,0.000,0.483
'[07:02:19.484 19/03/1996]',0.187,0.165,52.350,13.725,11.719,0.000,0.483
'[07:02:19.486 19/03/1996]',0.185,0.158,52.350,13.725,11.719,0.000,0.483
'[07:02:19.488 19/03/1996]',0.183,0.152,52.100,13.850,11.719,0.000,0.550
'[07:02:19.490 19/03/1996]',0.182,0.146,52.100,13.850,11.719,0.000,0.550
'[07:02:19.492 19/03/1996]',0.179,0.145,52.100,13.850,11.719,0.000,0.550
'[07:02:19.494 19/03/1996]',0.177,0.144,52.100,13.850,11.719,0.000,0.550
'[07:02:19.496 19/03/1996]',0.174,0.150,51.700,14.150,11.543,0.000,0.617
'[07:02:19.498 19/03/1996]',0.171,0.156,51.700,14.150,11.543,0.000,0.617
'[07:02:19.500 19/03/1996]',0.169,0.166,51.700,14.150,11.543,0.000,0.617
'[07:02:19.502 19/03/1996]',0.167,0.176,51.700,14.150,11.543,0.000,0.617
'[07:02:19.504 19/03/1996]',0.167,0.185,51.300,14.600,11.305,0.000,0.567
'[07:02:19.506 19/03/1996]',0.167,0.194,51.300,14.600,11.305,0.000,0.567
'[07:02:19.508 19/03/1996]',0.168,0.197,51.300,14.600,11.305,0.000,0.567
'[07:02:19.510 19/03/1996]',0.169,0.200,51.300,14.600,11.305,0.000,0.567
'[07:02:19.512 19/03/1996]',0.171,0.196,50.950,15.325,11.016,0.000,0.517
'[07:02:19.514 19/03/1996]',0.173,0.192,50.950,15.325,11.016,0.000,0.517
'[07:02:19.516 19/03/1996]',0.176,0.191,50.950,15.325,11.016,0.000,0.517
'[07:02:19.518 19/03/1996]',0.180,0.190,50.950,15.325,11.016,0.000,0.517
'[07:02:19.520 19/03/1996]',0.184,0.201,50.600,16.025,10.665,0.000,0.467
'[07:02:19.522 19/03/1996]',0.189,0.212,50.600,16.025,10.665,0.000,0.467
'[07:02:19.524 19/03/1996]',0.193,0.238,50.600,16.025,10.665,0.000,0.467
'[07:02:19.526 19/03/1996]',0.197,0.264,50.600,16.025,10.665,0.000,0.467
'[07:02:19.528 19/03/1996]',0.198,0.299,50.150,16.550,10.251,0.000,0.417
'[07:02:19.530 19/03/1996]',0.199,0.335,50.150,16.550,10.251,0.000,0.417
'[07:02:19.532 19/03/1996]',0.199,0.367,50.150,16.550,10.251,0.000,0.417
'[07:02:19.534 19/03/1996]',0.199,0.400,50.150,16.550,10.251,0.000,0.417
'[07:02:19.536 19/03/1996]',0.199,0.416,49.600,16.650,9.837,0.000,0.417
'[07:02:19.538 19/03/1996]',0.198,0.433,49.600,16.650,9.837,0.000,0.417
'[07:02:19.540 19/03/1996]',0.198,0.430,49.600,16.650,9.837,0.000,0.417
'[07:02:19.542 19/03/1996]',0.197,0.427,49.600,16.650,9.837,0.000,0.417
'[07:02:19.544 19/03/1996]',0.198,0.407,49.150,16.600,9.423,0.000,0.450
'[07:02:19.546 19/03/1996]',0.198,0.387,49.150,16.600,9.423,0.000,0.450
'[07:02:19.548 19/03/1996]',0.200,0.362,49.150,16.600,9.423,0.000,0.450
'[07:02:19.550 19/03/1996]',0.201,0.337,49.150,16.600,9.423,0.000,0.450
'[07:02:19.552 19/03/1996]',0.203,0.314,48.600,16.600,8.959,0.000,0.483
'[07:02:19.554 19/03/1996]',0.204,0.291,48.600,16.600,8.959,0.000,0.483
'[07:02:19.556 19/03/1996]',0.204,0.274,48.600,16.600,8.959,0.000,0.483
'[07:02:19.558 19/03/1996]',0.205,0.257,48.600,16.600,8.959,0.000,0.483
'[07:02:19.560 19/03/1996]',0.205,0.246,48.150,17.075,8.482,0.000,0.517
'[07:02:19.562 19/03/1996]',0.206,0.236,48.150,17.075,8.482,0.000,0.517
'[07:02:19.564 19/03/1996]',0.206,0.230,48.150,17.075,8.482,0.000,0.517
'[07:02:19.566 19/03/1996]',0.207,0.224,48.150,17.075,8.482,0.000,0.517
'[07:02:19.568 19/03/1996]',0.208,0.221,47.600,18.075,8.018,0.000,0.467
'[07:02:19.570 19/03/1996]',0.209,0.217,47.600,18.075,8.018,0.000,0.467
'[07:02:19.572 19/03/1996]',0.210,0.214,47.600,18.075,8.018,0.000,0.467
'[07:02:19.574 19/03/1996]',0.212,0.211,47.600,18.075,8.018,0.000,0.467
'[07:02:19.576 19/03/1996]',0.212,0.208,47.250,19.525,7.541,0.000,0.433
'[07:02:19.578 19/03/1996]',0.212,0.205,47.250,19.525,7.541,0.000,0.433
'[07:02:19.580 19/03/1996]',0.212,0.205,47.250,19.525,7.541,0.000,0.433
'[07:02:19.582 19/03/1996]',0.212,0.205,47.250,19.525,7.541,0.000,0.433
'[07:02:19.584 19/03/1996]',0.212,0.208,47.100,21.125,7.077,0.000,0.400
'[07:02:19.586 19/03/1996]',0.213,0.211,47.100,21.125,7.077,0.000,0.400
'[07:02:19.588 19/03/1996]',0.214,0.218,47.100,21.125,7.077,0.000,0.400
'[07:02:19.590 19/03/1996]',0.216,0.226,47.100,21.125,7.077,0.000,0.400
'[07:02:19.592 19/03/1996]',0.218,0.235,47.550,22.650,6.725,0.000,0.367
'[07:02:19.594 19/03/1996]',0.221,0.245,47.550,22.650,6.725,0.000,0.367
'[07:02:19.596 19/03/1996]',0.225,0.254,47.550,22.650,6.725,0.000,0.367
'[07:02:19.598 19/03/1996]',0.228,0.263,47.550,22.650,6.725,0.000,0.367
'[07:02:19.600 19/03/1996]',0.231,0.270,48.950,23.875,6.361,0.000,0.383
'[07:02:19.602 19/03/1996]',0.234,0.277,48.950,23.875,6.361,0.000,0.383
'[07:02:19.604 19/03/1996]',0.236,0.284,48.950,23.875,6.361,0.000,0.383
'[07:02:19.606 19/03/1996]',0.239,0.292,48.950,23.875,6.361,0.000,0.383
'[07:02:19.608 19/03/1996]',0.240,0.305,51.550,24.800,6.186,0.000,0.400
'[07:02:19.610 19/03/1996]',0.241,0.318,51.550,24.800,6.186,0.000,0.400
'[07:02:19.612 19/03/1996]',0.242,0.342,51.550,24.800,6.186,0.000,0.400
'[07:02:19.614 19/03/1996]',0.243,0.366,51.550,24.800,6.186,0.000,0.400
'[07:02:19.616 19/03/1996]',0.243,0.402,55.250,25.450,6.136,0.000,0.417
'[07:02:19.618 19/03/1996]',0.244,0.437,55.250,25.450,6.136,0.000,0.417
'[07:02:19.620 19/03/1996]',0.245,0.481,55.250,25.450,6.136,0.000,0.417
'[07:02:19.622 19/03/1996]',0.246,0.526,55.250,25.450,6.136,0.000,0.417
'[07:02:19.624 19/03/1996]',0.247,0.573,59.800,26.025,6.311,0.000,0.433
'[07:02:19.626 19/03/1996]',0.249,0.620,59.800,26.025,6.311,0.000,0.433
'[07:02:19.628 19/03/1996]',0.251,0.662,59.800,26.025,6.311,0.000,0.433
'[07:02:19.630 19/03/1996]',0.252,0.705,59.800,26.025,6.311,0.000,0.433
'[07:02:19.632 19/03/1996]',0.254,0.740,64.550,26.625,6.600,0.000,0.400
'[07:02:19.634 19/03/1996]',0.255,0.775,64.550,26.625,6.600,0.000,0.400
'[07:02:19.636 19/03/1996]',0.259,0.802,64.550,26.625,6.600,0.000,0.400
'[07:02:19.638 19/03/1996]',0.262,0.829,64.550,26.625,6.600,0.000,0.400
'[07:02:19.640 19/03/1996]',0.267,0.849,69.300,27.200,7.077,0.000,0.400
'[07:02:19.642 19/03/1996]',0.271,0.868,69.300,27.200,7.077,0.000,0.400
'[07:02:19.644 19/03/1996]',0.276,0.881,69.300,27.200,7.077,0.000,0.400
'[07:02:19.646 19/03/1996]',0.281,0.894,69.300,27.200,7.077,0.000,0.400
'[07:02:19.648 19/03/1996]',0.284,0.904,73.750,27.725,7.666,0.000,0.400
'[07:02:19.650 19/03/1996]',0.288,0.914,73.750,27.725,7.666,0.000,0.400
'[07:02:19.652 19/03/1996]',0.290,0.921,73.750,27.725,7.666,0.000,0.400
'[07:02:19.654 19/03/1996]',0.292,0.929,73.750,27.725,7.666,0.000,0.400
'[07:02:19.656 19/03/1996]',0.293,0.934,77.900,28.200,8.482,0.000,0.400
'[07:02:19.658 19/03/1996]',0.295,0.940,77.900,28.200,8.482,0.000,0.400
'[07:02:19.660 19/03/1996]',0.294,0.939,77.900,28.200,8.482,0.000,0.400
'[07:02:19.662 19/03/1996]',0.293,0.938,77.900,28.200,8.482,0.000,0.400
'[07:02:19.664 19/03/1996]',0.290,0.925,81.850,28.450,9.310,0.000,0.650
'[07:02:19.666 19/03/1996]',0.287,0.912,81.850,28.450,9.310,0.000,0.650
'[07:02:19.668 19/03/1996]',0.283,0.883,81.850,28.450,9.310,0.000,0.650
'[07:02:19.670 19/03/1996]',0.279,0.855,81.850,28.450,9.310,0.000,0.650
'[07:02:19.672 19/03/1996]',0.275,0.817,85.250,28.450,10.188,0.000,0.933
'[07:02:19.674 19/03/1996]',0.270,0.778,85.250,28.450,10.188,0.000,0.933
'[07:02:19.676 19/03/1996]',0.268,0.739,85.250,28.450,10.188,0.000,0.933
'[07:02:19.678 19/03/1996]',0.265,0.699,85.250,28.450,10.188,0.000,0.933
'[07:02:19.680 19/03/1996]',0.264,0.669,87.900,28.325,11.016,0.000,1.217
'[07:02:19.682 19/03/1996]',0.263,0.640,87.900,28.325,11.016,0.000,1.217
'[07:02:19.684 19/03/1996]',0.262,0.627,87.900,28.325,11.016,0.000,1.217
'[07:02:19.686 19/03/1996]',0.261,0.615,87.900,28.325,11.016,0.000,1.217
'[07:02:19.688 19/03/1996]',0.260,0.619,89.850,28.100,11.719,0.000,1.500
'[07:02:19.690 19/03/1996]',0.259,0.623,89.850,28.100,11.719,0.000,1.500
'[07:02:19.692 19/03/1996]',0.257,0.633,89.850,28.100,11.719,0.000,1.500
'[07:02:19.694 19/03/1996]',0.254,0.644,89.850,28.100,11.719,0.000,1.500
'[07:02:19.696 19/03/1996]',0.251,0.648,90.950,27.800,12.371,0.000,1.583
'[07:02:19.698 19/03/1996]',0.248,0.653,90.950,27.800,12.371,0.000,1.583
'[07:02:19.700 19/03/1996]',0.245,0.646,90.950,27.800,12.371,0.000,1.583
'[07:02:19.702 19/03/1996]',0.243,0.639,90.950,27.800,12.371,0.000,1.583
'[07:02:19.704 19/03/1996]',0.242,0.624,91.450,27.500,12.898,0.000,1.700
'[07:02:19.706 19/03/1996]',0.241,0.608,91.450,27.500,12.898,0.000,1.700
'[07:02:19.708 19/03/1996]',0.241,0.592,91.450,27.500,12.898,0.000,1.700
'[07:02:19.710 19/03/1996]',0.241,0.576,91.450,27.500,12.898,0.000,1.700
'[07:02:19.712 19/03/1996]',0.241,0.563,91.300,27.100,13.312,0.000,1.817
'[07:02:19.714 19/03/1996]',0.242,0.550,91.300,27.100,13.312,0.000,1.817
'[07:02:19.716 19/03/1996]',0.243,0.538,91.300,27.100,13.312,0.000,1.817
'[07:02:19.718 19/03/1996]',0.244,0.526,91.300,27.100,13.312,0.000,1.817
'[07:02:19.720 19/03/1996]',0.244,0.511,90.750,26.625,13.538,0.000,1.933
'[07:02:19.722 19/03/1996]',0.245,0.497,90.750,26.625,13.538,0.000,1.933
'[07:02:19.724 19/03/1996]',0.245,0.478,90.750,26.625,13.538,0.000,1.933
'[07:02:19.726 19/03/1996]',0.245,0.460,90.750,26.625,13.538,0.000,1.933
'[07:02:19.728 19/03/1996]',0.245,0.440,89.600,25.975,13.664,0.000,2.117
'[07:02:19.730 19/03/1996]',0.246,0.420,89.600,25.975,13.664,0.000,2.117
'[07:02:19.732 19/03/1996]',0.246,0.404,89.600,25.975,13.664,0.000,2.117
'[07:02:19.734 19/03/1996]',0.247,0.387,89.600,25.975,13.664,0.000,2.117
'[07:02:19.736 19/03/1996]',0.246,0.374,88.100,25.225,13.601,0.000,2.350
'[07:02:19.738 19/03/1996]',0.246,0.361,88.100,25.225,13.601,0.000,2.350
'[07:02:19.740 19/03/1996]',0.245,0.352,88.100,25.225,13.601,0.000,2.350
'[07:02:19.742 19/03/1996]',0.245,0.344,88.100,25.225,13.601,0.000,2.350
'[07:02:19.744 19/03/1996]',0.245,0.340,86.150,24.225,13.488,0.000,2.583
'[07:02:19.746 19/03/1996]',0.245,0.335,86.150,24.225,13.488,0.000,2.583
'[07:02:19.748 19/03/1996]',0.245,0.335,86.150,24.225,13.488,0.000,2.583
'[07:02:19.750 19/03/1996]',0.245,0.334,86.150,24.225,13.488,0.000,2.583
'[07:02:19.752 19/03/1996]',0.245,0.334,83.750,23.100,13.250,0.000,2.817
'[07:02:19.754 19/03/1996]',0.245,0.333,83.750,23.100,13.250,0.000,2.817
'[07:02:19.756 19/03/1996]',0.245,0.332,83.750,23.100,13.250,0.000,2.817
'[07:02:19.758 19/03/1996]',0.245,0.330,83.750,23.100,13.250,0.000,2.817
'[07:02:19.760 19/03/1996]',0.245,0.331,81.050,21.825,12.898,0.000,2.417
'[07:02:19.762 19/03/1996]',0.245,0.331,81.050,21.825,12.898,0.000,2.417
'[07:02:19.764 19/03/1996]',0.245,0.341,81.050,21.825,12.898,0.000,2.417
'[07:02:19.766 19/03/1996]',0.245,0.350,81.050,21.825,12.898,0.000,2.417
'[07:02:19.768 19/03/1996]',0.245,0.374,78.000,20.400,12.484,0.000,2.033
'[07:02:19.770 19/03/1996]',0.245,0.399,78.000,20.400,12.484,0.000,2.033
'[07:02:19.772 19/03/1996]',0.245,0.440,78.000,20.400,12.484,0.000,2.033
'[07:02:19.774 19/03/1996]',0.245,0.481,78.000,20.400,12.484,0.000,2.033
'[07:02:19.776 19/03/1996]',0.245,0.531,74.800,19.125,11.895,0.000,1.650
'[07:02:19.778 19/03/1996]',0.245,0.582,74.800,19.125,11.895,0.000,1.650
'[07:02:19.780 19/03/1996]',0.245,0.630,74.800,19.125,11.895,0.000,1.650
'[07:02:19.782 19/03/1996]',0.245,0.679,74.800,19.125,11.895,0.000,1.650
'[07:02:19.784 19/03/1996]',0.245,0.719,71.500,18.125,11.255,0.000,1.267
'[07:02:19.786 19/03/1996]',0.245,0.758,71.500,18.125,11.255,0.000,1.267
'[07:02:19.788 19/03/1996]',0.245,0.786,71.500,18.125,11.255,0.000,1.267
'[07:02:19.790 19/03/1996]',0.245,0.814,71.500,18.125,11.255,0.000,1.267
'[07:02:19.792 19/03/1996]',0.244,0.831,68.300,17.550,10.540,0.000,1.150
'[07:02:19.794 19/03/1996]',0.244,0.847,68.300,17.550,10.540,0.000,1.150
'[07:02:19.796 19/03/1996]',0.242,0.855,68.300,17.550,10.540,0.000,1.150
'[07:02:19.798 19/03/1996]',0.240,0.863,68.300,17.550,10.540,0.000,1.150
'[07:02:19.800 19/03/1996]',0.239,0.868,65.350,17.300,9.837,0.000,1.033
'[07:02:19.802 19/03/1996]',0.238,0.873,65.350,17.300,9.837,0.000,1.033
'[07:02:19.804 19/03/1996]',0.238,0.878,65.350,17.300,9.837,0.000,1.033
'[07:02:19.806 19/03/1996]',0.238,0.884,65.350,17.300,9.837,0.000,1.033
'[07:02:19.808 19/03/1996]',0.239,0.888,62.850,17.250,9.072,0.000,0.917
'[07:02:19.810 19/03/1996]',0.240,0.893,62.850,17.250,9.072,0.000,0.917
'[07:02:19.812 19/03/1996]',0.240,0.898,62.850,17.250,9.072,0.000,0.917
'[07:02:19.814 19/03/1996]',0.241,0.903,62.850,17.250,9.072,0.000,0.917
'[07:02:19.816 19/03/1996]',0.242,0.906,60.600,17.075,8.306,0.000,0.800
'[07:02:19.818 19/03/1996]',0.243,0.909,60.600,17.075,8.306,0.000,0.800
'[07:02:19.820 19/03/1996]',0.243,0.910,60.600,17.075,8.306,0.000,0.800
'[07:02:19.822 19/03/1996]',0.244,0.911,60.600,17.075,8.306,0.000,0.800
'[07:02:19.824 19/03/1996]',0.244,0.908,58.700,16.650,7.541,0.000,0.550
'[07:02:19.826 19/03/1996]',0.245,0.906,58.700,16.650,7.541,0.000,0.550
'[07:02:19.828 19/03/1996]',0.245,0.904,58.700,16.650,7.541,0.000,0.550
'[07:02:19.830 19/03/1996]',0.246,0.903,58.700,16.650,7.541,0.000,0.550
'[07:02:19.832 19/03/1996]',0.247,0.903,57.000,16.075,6.725,0.000,0.333
'[07:02:19.834 19/03/1996]',0.249,0.903,57.000,16.075,6.725,0.000,0.333
'[07:02:19.836 19/03/1996]',0.251,0.906,57.000,16.075,6.725,0.000,0.333
'[07:02:19.838 19/03/1996]',0.252,0.909,57.000,16.075,6.725,0.000,0.333
'[07:02:19.840 19/03/1996]',0.252,0.914,55.600,15.500,5.897,0.000,0.117
'[07:02:19.842 19/03/1996]',0.252,0.919,55.600,15.500,5.897,0.000,0.117
'[07:02:19.844 19/03/1996]',0.253,0.923,55.600,15.500,5.897,0.000,0.117
'[07:02:19.846 19/03/1996]',0.253,0.928,55.600,15.500,5.897,0.000,0.117
'[07:02:19.848 19/03/1996]',0.254,0.932,54.350,15.150,5.132,0.000,-0.100
'[07:02:19.850 19/03/1996]',0.255,0.936,54.350,15.150,5.132,0.000,-0.100
'[07:02:19.852 19/03/1996]',0.256,0.939,54.350,15.150,5.132,0.000,-0.100
'[07:02:19.854 19/03/1996]',0.256,0.942,54.350,15.150,5.132,0.000,-0.100
'[07:02:19.856 19/03/1996]',0.257,0.944,53.350,15.250,4.479,0.000,-0.067
'[07:02:19.858 19/03/1996]',0.257,0.946,53.350,15.250,4.479,0.000,-0.067
'[07:02:19.860 19/03/1996]',0.259,0.945,53.350,15.250,4.479,0.000,-0.067
'[07:02:19.862 19/03/1996]',0.261,0.943,53.350,15.250,4.479,0.000,-0.067
'[07:02:19.864 19/03/1996]',0.264,0.938,52.550,15.675,3.902,0.000,-0.017
'[07:02:19.866 19/03/1996]',0.267,0.933,52.550,15.675,3.902,0.000,-0.017
'[07:02:19.868 19/03/1996]',0.269,0.925,52.550,15.675,3.902,0.000,-0.017
'[07:02:19.870 19/03/1996]',0.270,0.918,52.550,15.675,3.902,0.000,-0.017
'[07:02:19.872 19/03/1996]',0.270,0.908,51.950,16.200,3.488,0.000,0.033
'[07:02:19.874 19/03/1996]',0.270,0.899,51.950,16.200,3.488,0.000,0.033
'[07:02:19.876 19/03/1996]',0.269,0.891,51.950,16.200,3.488,0.000,0.033
'[07:02:19.878 19/03/1996]',0.267,0.883,51.950,16.200,3.488,0.000,0.033
'[07:02:19.880 19/03/1996]',0.266,0.878,51.600,16.650,3.137,0.000,0.083
'[07:02:19.882 19/03/1996]',0.264,0.873,51.600,16.650,3.137,0.000,0.083
'[07:02:19.884 19/03/1996]',0.262,0.870,51.600,16.650,3.137,0.000,0.083
'[07:02:19.886 19/03/1996]',0.259,0.866,51.600,16.650,3.137,0.000,0.083
'[07:02:19.888 19/03/1996]',0.257,0.863,51.350,16.950,2.898,0.000,0.067
'[07:02:19.890 19/03/1996]',0.254,0.860,51.350,16.950,2.898,0.000,0.067
'[07:02:19.892 19/03/1996]',0.251,0.857,51.350,16.950,2.898,0.000,0.067
'[07:02:19.894 19/03/1996]',0.248,0.854,51.350,16.950,2.898,0.000,0.067
'[07:02:19.896 19/03/1996]',0.245,0.852,51.300,17.075,2.785,0.000,0.083
