'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[13:41:54.630 12/05/1995]',-0.035,0.001,-0.023,65.027,-0.718
'[13:41:54.632 12/05/1995]',-0.029,0.001,-0.023,64.802,-0.735
'[13:41:54.634 12/05/1995]',-0.029,0.001,-0.023,64.802,-0.735
'[13:41:54.636 12/05/1995]',-0.035,0.001,-0.023,64.802,-0.735
'[13:41:54.638 12/05/1995]',-0.029,0.017,-0.023,64.802,-0.735
'[13:41:54.640 12/05/1995]',-0.029,0.017,-0.023,64.577,-0.748
'[13:41:54.642 12/05/1995]',-0.029,0.017,-0.023,64.577,-0.748
'[13:41:54.644 12/05/1995]',-0.029,0.017,-0.023,64.577,-0.748
'[13:41:54.646 12/05/1995]',-0.029,0.017,-0.023,64.577,-0.748
'[13:41:54.648 12/05/1995]',-0.029,0.017,-0.023,64.352,-0.765
'[13:41:54.650 12/05/1995]',-0.035,0.034,-0.029,64.352,-0.765
'[13:41:54.652 12/05/1995]',-0.035,0.034,-0.029,64.352,-0.765
'[13:41:54.654 12/05/1995]',-0.029,0.034,-0.029,64.352,-0.765
'[13:41:54.656 12/05/1995]',-0.029,0.034,-0.029,64.127,-0.783
'[13:41:54.658 12/05/1995]',-0.035,0.034,-0.029,64.127,-0.783
'[13:41:54.660 12/05/1995]',-0.029,0.034,-0.029,64.127,-0.783
'[13:41:54.662 12/05/1995]',-0.029,0.034,-0.029,64.127,-0.783
'[13:41:54.664 12/05/1995]',-0.029,0.034,-0.029,63.902,-0.796
'[13:41:54.666 12/05/1995]',-0.029,0.034,-0.029,63.902,-0.796
'[13:41:54.668 12/05/1995]',-0.029,0.034,-0.029,63.902,-0.796
'[13:41:54.670 12/05/1995]',-0.029,0.034,-0.029,63.902,-0.796
'[13:41:54.672 12/05/1995]',-0.029,0.034,-0.035,63.602,-0.814
'[13:41:54.674 12/05/1995]',-0.035,0.034,-0.029,63.602,-0.814
'[13:41:54.676 12/05/1995]',-0.029,0.034,-0.029,63.602,-0.814
'[13:41:54.678 12/05/1995]',-0.047,0.034,-0.029,63.602,-0.814
'[13:41:54.680 12/05/1995]',-0.029,0.034,-0.023,63.377,-0.827
'[13:41:54.682 12/05/1995]',-0.029,0.034,-0.029,63.377,-0.827
'[13:41:54.684 12/05/1995]',-0.029,0.034,-0.029,63.377,-0.827
'[13:41:54.686 12/05/1995]',-0.029,0.034,-0.035,63.377,-0.827
'[13:41:54.688 12/05/1995]',-0.035,0.050,-0.029,63.077,-0.840
'[13:41:54.690 12/05/1995]',-0.035,0.034,-0.035,63.077,-0.840
'[13:41:54.692 12/05/1995]',-0.029,0.050,-0.029,63.077,-0.840
'[13:41:54.694 12/05/1995]',-0.029,0.050,-0.029,63.077,-0.840
'[13:41:54.696 12/05/1995]',-0.035,0.050,-0.029,62.777,-0.849
'[13:41:54.698 12/05/1995]',-0.029,0.050,-0.029,62.777,-0.849
'[13:41:54.700 12/05/1995]',-0.035,0.050,-0.029,62.777,-0.849
'[13:41:54.702 12/05/1995]',-0.029,0.050,-0.029,62.777,-0.849
'[13:41:54.704 12/05/1995]',-0.029,0.034,-0.035,62.552,-0.853
'[13:41:54.706 12/05/1995]',-0.029,0.050,-0.029,62.552,-0.853
'[13:41:54.708 12/05/1995]',-0.029,0.050,-0.029,62.552,-0.853
'[13:41:54.710 12/05/1995]',-0.029,0.050,-0.029,62.552,-0.853
'[13:41:54.712 12/05/1995]',-0.029,0.034,-0.029,62.327,-0.853
'[13:41:54.714 12/05/1995]',-0.029,0.034,-0.029,62.327,-0.853
'[13:41:54.716 12/05/1995]',-0.035,0.034,-0.029,62.327,-0.853
'[13:41:54.718 12/05/1995]',-0.029,0.050,-0.029,62.327,-0.853
'[13:41:54.720 12/05/1995]',-0.029,0.050,-0.029,62.327,-0.858
'[13:41:54.722 12/05/1995]',-0.029,0.050,-0.029,62.327,-0.858
'[13:41:54.724 12/05/1995]',-0.029,0.050,-0.029,62.327,-0.858
'[13:41:54.726 12/05/1995]',-0.023,0.050,-0.029,62.327,-0.858
'[13:41:54.728 12/05/1995]',-0.023,0.050,-0.029,62.702,-0.853
'[13:41:54.730 12/05/1995]',-0.023,0.034,-0.029,62.702,-0.853
'[13:41:54.732 12/05/1995]',-0.023,0.050,-0.029,62.702,-0.853
'[13:41:54.734 12/05/1995]',-0.023,0.050,-0.029,62.702,-0.853
'[13:41:54.736 12/05/1995]',-0.011,0.050,-0.029,63.977,-0.849
'[13:41:54.738 12/05/1995]',-0.023,0.050,-0.029,63.977,-0.849
'[13:41:54.740 12/05/1995]',-0.023,0.050,-0.029,63.977,-0.849
'[13:41:54.742 12/05/1995]',-0.023,0.050,-0.029,63.977,-0.849
'[13:41:54.744 12/05/1995]',-0.011,0.050,-0.023,66.827,-0.840
'[13:41:54.746 12/05/1995]',-0.011,0.050,-0.023,66.827,-0.840
'[13:41:54.748 12/05/1995]',-0.011,0.050,-0.023,66.827,-0.840
'[13:41:54.750 12/05/1995]',-0.011,0.050,-0.023,66.827,-0.840
'[13:41:54.752 12/05/1995]',-0.011,0.050,-0.023,72.302,-0.827
'[13:41:54.754 12/05/1995]',-0.011,0.050,-0.023,72.302,-0.827
'[13:41:54.756 12/05/1995]',-0.011,0.050,-0.023,72.302,-0.827
'[13:41:54.758 12/05/1995]',-0.011,0.050,-0.023,72.302,-0.827
'[13:41:54.760 12/05/1995]',-0.005,0.050,-0.011,80.477,-0.814
'[13:41:54.762 12/05/1995]',-0.005,0.050,-0.011,80.477,-0.814
'[13:41:54.764 12/05/1995]',-0.005,0.050,-0.005,80.477,-0.814
'[13:41:54.766 12/05/1995]',-0.005,0.050,-0.005,80.477,-0.814
'[13:41:54.768 12/05/1995]',-0.005,0.050,-0.005,90.227,-0.800
'[13:41:54.770 12/05/1995]',0.001,0.050,-0.005,90.227,-0.800
'[13:41:54.772 12/05/1995]',-0.005,0.034,-0.011,90.227,-0.800
'[13:41:54.774 12/05/1995]',0.001,0.050,-0.005,90.227,-0.800
'[13:41:54.776 12/05/1995]',0.001,0.034,-0.005,99.902,-0.774
'[13:41:54.778 12/05/1995]',0.001,0.034,-0.005,99.902,-0.774
'[13:41:54.780 12/05/1995]',0.006,0.034,0.001,99.902,-0.774
'[13:41:54.782 12/05/1995]',0.001,0.034,0.001,99.902,-0.774
'[13:41:54.784 12/05/1995]',0.006,0.034,0.001,108.303,-0.748
'[13:41:54.786 12/05/1995]',0.006,0.034,0.001,108.303,-0.748
'[13:41:54.788 12/05/1995]',0.006,0.034,0.001,108.303,-0.748
'[13:41:54.790 12/05/1995]',0.006,0.034,0.001,108.303,-0.748
'[13:41:54.792 12/05/1995]',0.006,0.034,0.006,115.278,-0.722
'[13:41:54.794 12/05/1995]',0.012,0.034,0.012,115.278,-0.722
'[13:41:54.796 12/05/1995]',0.012,0.034,0.012,115.278,-0.722
'[13:41:54.798 12/05/1995]',0.012,0.034,0.012,115.278,-0.722
'[13:41:54.800 12/05/1995]',0.024,0.034,0.012,120.753,-0.673
'[13:41:54.802 12/05/1995]',0.024,0.034,0.012,120.753,-0.673
'[13:41:54.804 12/05/1995]',0.024,0.034,0.012,120.753,-0.673
'[13:41:54.806 12/05/1995]',0.024,0.034,0.012,120.753,-0.673
'[13:41:54.808 12/05/1995]',0.024,0.034,0.024,124.953,-0.625
'[13:41:54.810 12/05/1995]',0.024,0.017,0.024,124.953,-0.625
'[13:41:54.812 12/05/1995]',0.024,0.017,0.024,124.953,-0.625
'[13:41:54.814 12/05/1995]',0.030,0.017,0.030,124.953,-0.625
'[13:41:54.816 12/05/1995]',0.030,0.017,0.030,127.728,-0.555
'[13:41:54.818 12/05/1995]',0.030,0.017,0.030,127.728,-0.555
'[13:41:54.820 12/05/1995]',0.024,0.017,0.030,127.728,-0.555
'[13:41:54.822 12/05/1995]',0.024,0.017,0.030,127.728,-0.555
'[13:41:54.824 12/05/1995]',0.024,0.017,0.030,129.453,-0.476
'[13:41:54.826 12/05/1995]',0.024,0.017,0.030,129.453,-0.476
'[13:41:54.828 12/05/1995]',0.024,0.017,0.030,129.453,-0.476
'[13:41:54.830 12/05/1995]',0.024,0.001,0.035,129.453,-0.476
'[13:41:54.832 12/05/1995]',0.024,0.001,0.035,130.653,-0.385
'[13:41:54.834 12/05/1995]',0.024,0.001,0.035,130.653,-0.385
'[13:41:54.836 12/05/1995]',0.030,0.001,0.035,130.653,-0.385
'[13:41:54.838 12/05/1995]',0.024,0.001,0.035,130.653,-0.385
'[13:41:54.840 12/05/1995]',0.024,0.017,0.030,131.328,-0.280
'[13:41:54.842 12/05/1995]',0.024,0.017,0.035,131.328,-0.280
'[13:41:54.844 12/05/1995]',0.024,0.001,0.035,131.328,-0.280
'[13:41:54.846 12/05/1995]',0.024,0.001,0.035,131.328,-0.280
'[13:41:54.848 12/05/1995]',0.024,0.001,0.035,131.553,-0.166
'[13:41:54.850 12/05/1995]',0.024,0.001,0.030,131.553,-0.166
'[13:41:54.852 12/05/1995]',0.012,0.001,0.030,131.553,-0.166
'[13:41:54.854 12/05/1995]',0.024,0.017,0.030,131.553,-0.166
'[13:41:54.856 12/05/1995]',0.012,0.017,0.030,131.328,-0.039
'[13:41:54.858 12/05/1995]',0.012,0.017,0.030,131.328,-0.039
'[13:41:54.860 12/05/1995]',0.012,0.017,0.024,131.328,-0.039
'[13:41:54.862 12/05/1995]',0.006,0.017,0.030,131.328,-0.039
'[13:41:54.864 12/05/1995]',0.012,0.001,0.024,130.653,0.092
'[13:41:54.866 12/05/1995]',0.012,0.017,0.024,130.653,0.092
'[13:41:54.868 12/05/1995]',0.012,0.017,0.024,130.653,0.092
'[13:41:54.870 12/05/1995]',0.006,0.017,0.012,130.653,0.092
'[13:41:54.872 12/05/1995]',0.006,0.017,0.012,129.903,0.224
'[13:41:54.874 12/05/1995]',0.006,0.017,0.006,129.903,0.224
'[13:41:54.876 12/05/1995]',0.006,0.017,0.012,129.903,0.224
'[13:41:54.878 12/05/1995]',0.001,0.017,0.006,129.903,0.224
'[13:41:54.880 12/05/1995]',0.006,0.017,0.012,128.853,0.354
'[13:41:54.882 12/05/1995]',0.006,0.017,0.006,128.853,0.354
'[13:41:54.884 12/05/1995]',0.001,0.017,0.006,128.853,0.354
'[13:41:54.886 12/05/1995]',0.001,0.017,0.006,128.853,0.354
'[13:41:54.888 12/05/1995]',0.001,0.017,0.006,127.653,0.481
'[13:41:54.890 12/05/1995]',0.001,0.017,0.006,127.653,0.481
'[13:41:54.892 12/05/1995]',0.001,0.017,0.006,127.653,0.481
'[13:41:54.894 12/05/1995]',0.001,0.017,0.006,127.653,0.481
'[13:41:54.896 12/05/1995]',0.001,0.017,0.006,126.153,0.595
'[13:41:54.898 12/05/1995]',0.001,0.017,0.006,126.153,0.595
'[13:41:54.900 12/05/1995]',0.001,0.017,0.006,126.153,0.595
'[13:41:54.902 12/05/1995]',0.001,0.017,0.001,126.153,0.595
'[13:41:54.904 12/05/1995]',-0.005,0.017,0.001,124.503,0.705
'[13:41:54.906 12/05/1995]',-0.005,0.017,-0.005,124.503,0.705
'[13:41:54.908 12/05/1995]',-0.005,0.017,0.001,124.503,0.705
'[13:41:54.910 12/05/1995]',-0.005,0.017,0.001,124.503,0.705
'[13:41:54.912 12/05/1995]',-0.005,0.001,0.001,122.628,0.805
'[13:41:54.914 12/05/1995]',-0.005,0.017,0.001,122.628,0.805
'[13:41:54.916 12/05/1995]',0.001,0.017,0.001,122.628,0.805
'[13:41:54.918 12/05/1995]',-0.005,0.017,0.001,122.628,0.805
'[13:41:54.920 12/05/1995]',-0.005,0.017,0.001,120.603,0.884
'[13:41:54.922 12/05/1995]',-0.011,0.017,0.001,120.603,0.884
'[13:41:54.924 12/05/1995]',-0.005,0.017,0.001,120.603,0.884
'[13:41:54.926 12/05/1995]',-0.005,0.001,0.001,120.603,0.884
'[13:41:54.928 12/05/1995]',-0.005,0.001,0.001,118.278,0.959
'[13:41:54.930 12/05/1995]',-0.005,0.001,-0.005,118.278,0.959
'[13:41:54.932 12/05/1995]',-0.005,0.001,0.001,118.278,0.959
'[13:41:54.934 12/05/1995]',-0.011,0.001,0.001,118.278,0.959
'[13:41:54.936 12/05/1995]',-0.005,0.001,0.001,115.728,1.015
'[13:41:54.938 12/05/1995]',-0.005,0.017,0.001,115.728,1.015
'[13:41:54.940 12/05/1995]',-0.005,0.001,0.001,115.728,1.015
'[13:41:54.942 12/05/1995]',-0.005,0.001,-0.005,115.728,1.015
'[13:41:54.944 12/05/1995]',-0.005,0.001,0.001,112.803,1.024
'[13:41:54.946 12/05/1995]',-0.005,0.001,0.006,112.803,1.024
'[13:41:54.948 12/05/1995]',-0.005,0.001,0.006,112.803,1.024
'[13:41:54.950 12/05/1995]',-0.005,0.001,0.001,112.803,1.024
'[13:41:54.952 12/05/1995]',-0.005,0.001,0.006,109.428,1.024
'[13:41:54.954 12/05/1995]',-0.005,0.001,0.001,109.428,1.024
'[13:41:54.956 12/05/1995]',-0.005,0.001,0.006,109.428,1.024
'[13:41:54.958 12/05/1995]',0.001,0.001,0.006,109.428,1.024
'[13:41:54.960 12/05/1995]',0.001,0.001,0.006,105.828,1.024
'[13:41:54.962 12/05/1995]',0.001,0.001,0.006,105.828,1.024
'[13:41:54.964 12/05/1995]',0.001,0.001,0.006,105.828,1.024
'[13:41:54.966 12/05/1995]',0.001,0.001,0.006,105.828,1.024
'[13:41:54.968 12/05/1995]',0.001,0.001,0.006,101.853,1.024
'[13:41:54.970 12/05/1995]',0.001,0.001,0.006,101.853,1.024
'[13:41:54.972 12/05/1995]',0.001,0.001,0.001,101.853,1.024
'[13:41:54.974 12/05/1995]',-0.005,0.001,0.001,101.853,1.024
'[13:41:54.976 12/05/1995]',-0.005,0.001,0.006,97.952,1.024
'[13:41:54.978 12/05/1995]',-0.005,0.001,0.001,97.952,1.024
'[13:41:54.980 12/05/1995]',-0.005,0.001,0.006,97.952,1.024
'[13:41:54.982 12/05/1995]',0.001,0.001,0.006,97.952,1.024
'[13:41:54.984 12/05/1995]',-0.005,0.001,0.001,94.427,1.024
'[13:41:54.986 12/05/1995]',0.001,0.001,0.006,94.427,1.024
'[13:41:54.988 12/05/1995]',0.001,0.001,0.001,94.427,1.024
'[13:41:54.990 12/05/1995]',0.001,0.001,0.001,94.427,1.024
'[13:41:54.992 12/05/1995]',-0.005,0.001,0.001,91.727,1.024
'[13:41:54.994 12/05/1995]',0.001,0.001,0.006,91.727,1.024
'[13:41:54.996 12/05/1995]',0.001,0.001,0.006,91.727,1.024
'[13:41:54.998 12/05/1995]',-0.005,0.001,0.006,91.727,1.024
'[13:41:55.000 12/05/1995]',-0.005,0.001,0.001,89.927,1.024
'[13:41:55.002 12/05/1995]',-0.005,0.001,0.001,89.927,1.024
'[13:41:55.004 12/05/1995]',-0.005,0.001,0.001,89.927,1.024
'[13:41:55.006 12/05/1995]',-0.005,0.001,0.001,89.927,1.024
'[13:41:55.008 12/05/1995]',-0.005,0.001,-0.005,88.877,1.024
'[13:41:55.010 12/05/1995]',0.001,0.001,0.001,88.877,1.024
'[13:41:55.012 12/05/1995]',-0.005,0.001,0.001,88.877,1.024
'[13:41:55.014 12/05/1995]',-0.005,0.001,0.001,88.877,1.024
'[13:41:55.016 12/05/1995]',-0.005,0.001,0.001,88.127,1.024
'[13:41:55.018 12/05/1995]',-0.005,0.001,0.001,88.127,1.024
'[13:41:55.020 12/05/1995]',-0.011,0.001,-0.005,88.127,1.024
'[13:41:55.022 12/05/1995]',-0.011,0.001,0.001,88.127,1.024
'[13:41:55.024 12/05/1995]',-0.005,0.001,-0.005,87.527,0.989
'[13:41:55.026 12/05/1995]',-0.011,0.001,0.001,87.527,0.989
'[13:41:55.028 12/05/1995]',-0.011,0.001,-0.005,87.527,0.989
'[13:41:55.030 12/05/1995]',-0.005,0.001,0.001,87.527,0.989
'[13:41:55.032 12/05/1995]',-0.011,0.001,-0.005,87.227,0.936
'[13:41:55.034 12/05/1995]',-0.011,0.001,-0.005,87.227,0.936
'[13:41:55.036 12/05/1995]',-0.011,0.001,-0.005,87.227,0.936
'[13:41:55.038 12/05/1995]',-0.011,0.001,-0.005,87.227,0.936
'[13:41:55.040 12/05/1995]',-0.011,0.001,-0.005,87.077,0.897
'[13:41:55.042 12/05/1995]',-0.011,0.001,-0.005,87.077,0.897
'[13:41:55.044 12/05/1995]',-0.011,0.001,-0.005,87.077,0.897
'[13:41:55.046 12/05/1995]',-0.011,0.001,-0.005,87.077,0.897
'[13:41:55.048 12/05/1995]',-0.011,0.001,-0.005,86.927,0.840
'[13:41:55.050 12/05/1995]',-0.005,0.001,-0.005,86.927,0.840
'[13:41:55.052 12/05/1995]',-0.005,0.001,-0.005,86.927,0.840
'[13:41:55.054 12/05/1995]',-0.005,0.001,-0.011,86.927,0.840
'[13:41:55.056 12/05/1995]',-0.005,0.001,-0.011,86.702,0.792
'[13:41:55.058 12/05/1995]',-0.005,0.001,-0.011,86.702,0.792
'[13:41:55.060 12/05/1995]',-0.011,0.001,-0.011,86.702,0.792
'[13:41:55.062 12/05/1995]',-0.011,0.001,-0.005,86.702,0.792
'[13:41:55.064 12/05/1995]',-0.011,0.001,-0.011,86.402,0.740
'[13:41:55.066 12/05/1995]',-0.011,0.001,-0.011,86.402,0.740
'[13:41:55.068 12/05/1995]',-0.011,0.001,-0.011,86.402,0.740
'[13:41:55.070 12/05/1995]',-0.005,0.001,-0.005,86.402,0.740
'[13:41:55.072 12/05/1995]',-0.005,0.001,-0.011,86.027,0.687
'[13:41:55.074 12/05/1995]',-0.011,0.001,-0.011,86.027,0.687
'[13:41:55.076 12/05/1995]',-0.005,0.001,-0.011,86.027,0.687
'[13:41:55.078 12/05/1995]',-0.005,0.001,-0.011,86.027,0.687
'[13:41:55.080 12/05/1995]',-0.005,0.001,-0.005,85.577,0.643
'[13:41:55.082 12/05/1995]',-0.005,0.001,-0.011,85.577,0.643
'[13:41:55.084 12/05/1995]',-0.005,0.001,-0.005,85.577,0.643
'[13:41:55.086 12/05/1995]',-0.005,0.001,-0.011,85.577,0.643
'[13:41:55.088 12/05/1995]',-0.011,0.001,-0.011,85.127,0.600
'[13:41:55.090 12/05/1995]',-0.005,0.001,-0.011,85.127,0.600
'[13:41:55.092 12/05/1995]',-0.011,0.001,-0.011,85.127,0.600
'[13:41:55.094 12/05/1995]',-0.011,0.001,-0.005,85.127,0.600
'[13:41:55.096 12/05/1995]',-0.011,0.001,-0.011,84.677,0.551
'[13:41:55.098 12/05/1995]',-0.005,0.001,-0.005,84.677,0.551
'[13:41:55.100 12/05/1995]',-0.011,0.001,-0.005,84.677,0.551
'[13:41:55.102 12/05/1995]',-0.005,0.001,-0.011,84.677,0.551
'[13:41:55.104 12/05/1995]',-0.005,0.001,-0.011,84.002,0.512
'[13:41:55.106 12/05/1995]',-0.005,0.001,-0.011,84.002,0.512
'[13:41:55.108 12/05/1995]',-0.011,0.001,-0.011,84.002,0.512
'[13:41:55.110 12/05/1995]',-0.011,0.001,-0.011,84.002,0.512
'[13:41:55.112 12/05/1995]',-0.011,0.001,-0.005,83.402,0.469
'[13:41:55.114 12/05/1995]',-0.011,0.001,-0.011,83.402,0.469
'[13:41:55.116 12/05/1995]',-0.011,0.001,-0.011,83.402,0.469
'[13:41:55.118 12/05/1995]',-0.011,0.001,-0.011,83.402,0.469
'[13:41:55.120 12/05/1995]',-0.011,0.001,-0.011,82.727,0.433
'[13:41:55.122 12/05/1995]',-0.011,0.001,-0.011,82.727,0.433
'[13:41:55.124 12/05/1995]',-0.011,0.001,-0.011,82.727,0.433
'[13:41:55.126 12/05/1995]',-0.011,0.001,-0.011,82.727,0.433
'[13:41:55.128 12/05/1995]',-0.011,0.001,-0.011,81.977,0.394
'[13:41:55.130 12/05/1995]',-0.011,0.001,-0.011,81.977,0.394
'[13:41:55.132 12/05/1995]',-0.011,0.001,-0.011,81.977,0.394
'[13:41:55.134 12/05/1995]',-0.011,0.001,-0.011,81.977,0.394
'[13:41:55.136 12/05/1995]',-0.011,0.001,-0.011,81.302,0.363
'[13:41:55.138 12/05/1995]',-0.023,0.001,-0.011,81.302,0.363
'[13:41:55.140 12/05/1995]',-0.011,0.001,-0.011,81.302,0.363
'[13:41:55.142 12/05/1995]',-0.011,0.001,-0.011,81.302,0.363
'[13:41:55.144 12/05/1995]',-0.011,0.001,-0.011,80.627,0.333
'[13:41:55.146 12/05/1995]',-0.011,0.001,-0.011,80.627,0.333
'[13:41:55.148 12/05/1995]',-0.005,0.001,-0.005,80.627,0.333
'[13:41:55.150 12/05/1995]',-0.011,0.001,-0.005,80.627,0.333
'[13:41:55.152 12/05/1995]',-0.011,0.001,-0.011,79.877,0.293
'[13:41:55.154 12/05/1995]',-0.011,0.001,-0.011,79.877,0.293
'[13:41:55.156 12/05/1995]',-0.011,0.001,-0.011,79.877,0.293
'[13:41:55.158 12/05/1995]',-0.011,0.001,-0.011,79.877,0.293
'[13:41:55.160 12/05/1995]',-0.011,0.001,-0.011,79.202,0.263
'[13:41:55.162 12/05/1995]',-0.011,0.001,-0.005,79.202,0.263
'[13:41:55.164 12/05/1995]',-0.011,0.001,-0.011,79.202,0.263
'[13:41:55.166 12/05/1995]',-0.011,0.001,-0.011,79.202,0.263
'[13:41:55.168 12/05/1995]',-0.011,0.001,-0.011,78.452,0.236
'[13:41:55.170 12/05/1995]',-0.011,0.001,-0.011,78.452,0.236
'[13:41:55.172 12/05/1995]',-0.011,0.001,-0.011,78.452,0.236
'[13:41:55.174 12/05/1995]',-0.011,0.001,-0.011,78.452,0.236
'[13:41:55.176 12/05/1995]',-0.011,0.001,-0.011,77.777,0.206
'[13:41:55.178 12/05/1995]',-0.005,0.001,-0.005,77.777,0.206
'[13:41:55.180 12/05/1995]',-0.011,0.001,-0.011,77.777,0.206
'[13:41:55.182 12/05/1995]',-0.011,0.001,-0.011,77.777,0.206
'[13:41:55.184 12/05/1995]',-0.011,0.001,-0.011,77.177,0.171
'[13:41:55.186 12/05/1995]',-0.011,0.001,-0.011,77.177,0.171
'[13:41:55.188 12/05/1995]',-0.011,0.001,-0.011,77.177,0.171
'[13:41:55.190 12/05/1995]',-0.011,0.001,-0.011,77.177,0.171
'[13:41:55.192 12/05/1995]',-0.011,0.001,-0.011,76.502,0.144
'[13:41:55.194 12/05/1995]',-0.023,0.001,-0.011,76.502,0.144
'[13:41:55.196 12/05/1995]',-0.011,0.001,-0.011,76.502,0.144
'[13:41:55.198 12/05/1995]',-0.011,0.001,-0.011,76.502,0.144
'[13:41:55.200 12/05/1995]',-0.005,0.001,-0.005,75.902,0.118
'[13:41:55.202 12/05/1995]',-0.005,0.001,-0.005,75.902,0.118
'[13:41:55.204 12/05/1995]',-0.005,0.001,-0.005,75.902,0.118
'[13:41:55.206 12/05/1995]',-0.005,0.001,-0.005,75.902,0.118
'[13:41:55.208 12/05/1995]',-0.005,0.001,-0.005,75.302,0.092
'[13:41:55.210 12/05/1995]',-0.011,0.001,-0.005,75.302,0.092
'[13:41:55.212 12/05/1995]',-0.011,0.001,-0.011,75.302,0.092
'[13:41:55.214 12/05/1995]',-0.011,0.001,-0.011,75.302,0.092
'[13:41:55.216 12/05/1995]',-0.011,0.017,-0.011,74.777,0.061
'[13:41:55.218 12/05/1995]',-0.011,0.034,-0.023,74.777,0.061
'[13:41:55.220 12/05/1995]',-0.011,0.050,-0.023,74.777,0.061
'[13:41:55.222 12/05/1995]',-0.023,0.050,-0.029,74.777,0.061
'[13:41:55.224 12/05/1995]',-0.023,0.066,-0.023,74.252,0.035
'[13:41:55.226 12/05/1995]',-0.023,0.066,-0.023,74.252,0.035
'[13:41:55.228 12/05/1995]',-0.011,0.066,-0.023,74.252,0.035
'[13:41:55.230 12/05/1995]',-0.011,0.066,-0.005,74.252,0.035
'[13:41:55.232 12/05/1995]',-0.005,0.050,-0.005,73.727,0.018
'[13:41:55.234 12/05/1995]',-0.005,0.050,-0.005,73.727,0.018
'[13:41:55.236 12/05/1995]',0.001,0.050,0.001,73.727,0.018
'[13:41:55.238 12/05/1995]',-0.005,0.050,-0.005,73.727,0.018
'[13:41:55.240 12/05/1995]',0.001,0.034,0.001,73.277,-0.009
'[13:41:55.242 12/05/1995]',-0.005,0.034,0.001,73.277,-0.009
'[13:41:55.244 12/05/1995]',-0.011,0.034,0.001,73.277,-0.009
'[13:41:55.246 12/05/1995]',-0.023,0.017,-0.005,73.277,-0.009
'[13:41:55.248 12/05/1995]',-0.029,0.017,-0.011,72.827,-0.035
'[13:41:55.250 12/05/1995]',-0.035,0.017,-0.023,72.827,-0.035
'[13:41:55.252 12/05/1995]',-0.035,0.017,-0.023,72.827,-0.035
'[13:41:55.254 12/05/1995]',-0.047,0.017,-0.029,72.827,-0.035
'[13:41:55.256 12/05/1995]',-0.053,0.017,-0.046,72.377,-0.061
'[13:41:55.258 12/05/1995]',-0.053,0.017,-0.046,72.377,-0.061
'[13:41:55.260 12/05/1995]',-0.065,0.001,-0.052,72.377,-0.061
'[13:41:55.262 12/05/1995]',-0.065,0.001,-0.046,72.377,-0.061
'[13:41:55.264 12/05/1995]',-0.053,0.017,-0.046,71.927,-0.079
'[13:41:55.266 12/05/1995]',-0.065,0.017,-0.052,71.927,-0.079
'[13:41:55.268 12/05/1995]',-0.053,0.034,-0.046,71.927,-0.079
'[13:41:55.270 12/05/1995]',-0.053,0.034,-0.046,71.927,-0.079
'[13:41:55.272 12/05/1995]',-0.053,0.034,-0.046,71.477,-0.079
'[13:41:55.274 12/05/1995]',-0.053,0.050,-0.052,71.477,-0.079
'[13:41:55.276 12/05/1995]',-0.053,0.050,-0.046,71.477,-0.079
'[13:41:55.278 12/05/1995]',-0.053,0.050,-0.046,71.477,-0.079
'[13:41:55.280 12/05/1995]',-0.053,0.050,-0.046,71.102,-0.101
'[13:41:55.282 12/05/1995]',-0.047,0.050,-0.046,71.102,-0.101
'[13:41:55.284 12/05/1995]',-0.035,0.050,-0.035,71.102,-0.101
'[13:41:55.286 12/05/1995]',-0.029,0.050,-0.035,71.102,-0.101
'[13:41:55.288 12/05/1995]',-0.029,0.050,-0.035,70.727,-0.118
'[13:41:55.290 12/05/1995]',-0.023,0.050,-0.035,70.727,-0.118
'[13:41:55.292 12/05/1995]',-0.023,0.050,-0.029,70.727,-0.118
'[13:41:55.294 12/05/1995]',-0.011,0.034,-0.029,70.727,-0.118
'[13:41:55.296 12/05/1995]',-0.005,0.017,-0.011,70.427,-0.136
'[13:41:55.298 12/05/1995]',-0.005,0.017,-0.011,70.427,-0.136
'[13:41:55.300 12/05/1995]',0.001,0.017,-0.005,70.427,-0.136
'[13:41:55.302 12/05/1995]',0.001,0.001,-0.005,70.427,-0.136
'[13:41:55.304 12/05/1995]',0.001,0.001,-0.005,70.052,-0.158
'[13:41:55.306 12/05/1995]',0.006,0.001,-0.005,70.052,-0.158
'[13:41:55.308 12/05/1995]',0.006,0.001,0.001,70.052,-0.158
'[13:41:55.310 12/05/1995]',0.006,-0.015,0.001,70.052,-0.158
'[13:41:55.312 12/05/1995]',0.006,-0.015,0.001,69.677,-0.179
'[13:41:55.314 12/05/1995]',0.006,-0.015,0.001,69.677,-0.179
'[13:41:55.316 12/05/1995]',0.001,-0.015,0.001,69.677,-0.179
'[13:41:55.318 12/05/1995]',0.001,-0.015,-0.005,69.677,-0.179
'[13:41:55.320 12/05/1995]',0.001,-0.015,-0.005,69.377,-0.188
'[13:41:55.322 12/05/1995]',0.006,-0.015,-0.005,69.377,-0.188
'[13:41:55.324 12/05/1995]',0.001,-0.015,-0.005,69.377,-0.188
'[13:41:55.326 12/05/1995]',0.001,-0.015,-0.005,69.377,-0.188
'[13:41:55.328 12/05/1995]',0.001,-0.015,-0.005,69.002,-0.205
