'Time and date','MCL1 ','II ','V ','ABP ','PLETH '
'[11:01:09.894 11/05/1995]',0.025,0.025,0.034,180.400,-0.447
'[11:01:09.896 11/05/1995]',0.025,0.025,0.012,180.400,-0.439
'[11:01:09.898 11/05/1995]',0.013,0.025,0.001,180.400,-0.439
'[11:01:09.900 11/05/1995]',0.025,0.025,0.001,180.400,-0.439
'[11:01:09.902 11/05/1995]',0.025,0.025,0.001,180.400,-0.439
'[11:01:09.904 11/05/1995]',0.025,0.002,0.034,180.400,-0.426
'[11:01:09.906 11/05/1995]',0.032,0.002,0.057,180.400,-0.426
'[11:01:09.908 11/05/1995]',0.032,0.002,0.068,180.400,-0.426
'[11:01:09.910 11/05/1995]',0.032,0.002,0.045,180.400,-0.426
'[11:01:09.912 11/05/1995]',0.025,0.002,0.034,180.400,-0.409
'[11:01:09.914 11/05/1995]',0.025,0.025,0.012,180.400,-0.409
'[11:01:09.916 11/05/1995]',0.025,0.025,0.001,180.400,-0.409
'[11:01:09.918 11/05/1995]',0.025,0.025,0.001,180.400,-0.409
'[11:01:09.920 11/05/1995]',0.025,0.002,0.012,180.400,-0.386
'[11:01:09.922 11/05/1995]',0.025,0.002,0.045,180.400,-0.386
'[11:01:09.924 11/05/1995]',0.025,0.002,0.057,180.400,-0.386
'[11:01:09.926 11/05/1995]',0.025,0.002,0.045,180.400,-0.386
'[11:01:09.928 11/05/1995]',0.025,0.002,0.034,180.400,-0.355
'[11:01:09.930 11/05/1995]',0.007,0.002,0.001,180.400,-0.355
'[11:01:09.932 11/05/1995]',0.007,0.025,0.001,180.400,-0.355
'[11:01:09.934 11/05/1995]',0.007,0.002,0.001,180.400,-0.355
'[11:01:09.936 11/05/1995]',0.001,0.002,0.001,180.400,-0.320
'[11:01:09.938 11/05/1995]',0.007,0.002,0.023,180.400,-0.320
'[11:01:09.940 11/05/1995]',0.007,0.002,0.034,180.400,-0.320
'[11:01:09.942 11/05/1995]',0.001,0.002,0.034,180.400,-0.320
'[11:01:09.944 11/05/1995]',0.001,0.002,0.023,180.400,-0.275
'[11:01:09.946 11/05/1995]',0.001,0.002,0.001,180.400,-0.275
'[11:01:09.948 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.275
'[11:01:09.950 11/05/1995]',0.001,0.002,-0.021,180.400,-0.275
'[11:01:09.952 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.223
'[11:01:09.954 11/05/1995]',-0.006,0.002,0.001,180.400,-0.223
'[11:01:09.956 11/05/1995]',-0.006,0.002,0.012,180.400,-0.223
'[11:01:09.958 11/05/1995]',-0.006,0.002,0.023,180.400,-0.223
'[11:01:09.960 11/05/1995]',-0.006,0.002,0.001,180.400,-0.165
'[11:01:09.962 11/05/1995]',-0.012,0.002,0.001,180.400,-0.165
'[11:01:09.964 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.165
'[11:01:09.966 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.165
'[11:01:09.968 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.102
'[11:01:09.970 11/05/1995]',-0.012,0.002,-0.010,180.400,-0.102
'[11:01:09.972 11/05/1995]',-0.012,0.002,0.001,180.400,-0.102
'[11:01:09.974 11/05/1995]',-0.012,0.002,0.012,180.400,-0.102
'[11:01:09.976 11/05/1995]',-0.012,0.002,0.001,180.400,-0.035
'[11:01:09.978 11/05/1995]',-0.025,0.002,0.001,180.400,-0.035
'[11:01:09.980 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.035
'[11:01:09.982 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.035
'[11:01:09.984 11/05/1995]',-0.031,0.002,-0.033,180.400,0.036
'[11:01:09.986 11/05/1995]',-0.025,0.002,-0.033,180.400,0.036
'[11:01:09.988 11/05/1995]',-0.025,0.002,0.001,180.400,0.036
'[11:01:09.990 11/05/1995]',-0.031,-0.022,0.001,180.400,0.036
'[11:01:09.992 11/05/1995]',-0.012,0.002,0.001,180.400,0.106
'[11:01:09.994 11/05/1995]',-0.025,0.002,0.001,180.400,0.106
'[11:01:09.996 11/05/1995]',-0.025,0.002,-0.021,180.400,0.106
'[11:01:09.998 11/05/1995]',-0.025,0.002,-0.033,180.400,0.106
'[11:01:10.000 11/05/1995]',-0.031,0.002,-0.044,180.400,0.176
'[11:01:10.002 11/05/1995]',-0.025,0.002,-0.033,180.400,0.176
'[11:01:10.004 11/05/1995]',-0.025,0.002,-0.010,180.400,0.176
'[11:01:10.006 11/05/1995]',-0.012,-0.022,0.001,180.400,0.176
'[11:01:10.008 11/05/1995]',-0.012,-0.022,0.012,180.400,0.243
'[11:01:10.010 11/05/1995]',-0.012,0.002,0.001,180.400,0.243
'[11:01:10.012 11/05/1995]',-0.025,0.002,-0.010,180.400,0.243
'[11:01:10.014 11/05/1995]',-0.025,0.002,-0.033,180.400,0.243
'[11:01:10.016 11/05/1995]',-0.025,0.002,-0.044,180.400,0.305
'[11:01:10.018 11/05/1995]',-0.031,0.002,-0.033,180.400,0.305
'[11:01:10.020 11/05/1995]',-0.025,0.002,-0.021,180.400,0.305
'[11:01:10.022 11/05/1995]',-0.012,-0.022,0.001,180.400,0.305
'[11:01:10.024 11/05/1995]',-0.012,0.002,0.012,180.400,0.366
'[11:01:10.026 11/05/1995]',-0.025,0.002,0.001,180.400,0.366
'[11:01:10.028 11/05/1995]',-0.025,0.002,0.001,180.400,0.366
'[11:01:10.030 11/05/1995]',-0.025,0.002,-0.033,180.400,0.366
'[11:01:10.032 11/05/1995]',-0.025,0.002,-0.044,180.400,0.417
'[11:01:10.034 11/05/1995]',-0.037,0.002,-0.044,180.400,0.417
'[11:01:10.036 11/05/1995]',-0.031,0.002,-0.033,180.400,0.417
'[11:01:10.038 11/05/1995]',-0.025,0.002,-0.010,180.400,0.417
'[11:01:10.040 11/05/1995]',-0.025,0.002,0.001,180.400,0.464
'[11:01:10.042 11/05/1995]',-0.025,0.002,0.001,180.400,0.464
'[11:01:10.044 11/05/1995]',-0.025,0.002,0.001,180.400,0.464
'[11:01:10.046 11/05/1995]',-0.025,0.002,-0.021,180.400,0.464
'[11:01:10.048 11/05/1995]',-0.031,0.002,-0.044,180.400,0.502
'[11:01:10.050 11/05/1995]',-0.031,0.025,-0.044,180.400,0.502
'[11:01:10.052 11/05/1995]',-0.031,0.002,-0.033,180.400,0.502
'[11:01:10.054 11/05/1995]',-0.025,0.002,-0.021,180.400,0.502
'[11:01:10.056 11/05/1995]',-0.025,0.002,0.001,180.400,0.533
'[11:01:10.058 11/05/1995]',-0.025,0.002,0.001,180.400,0.533
'[11:01:10.060 11/05/1995]',-0.025,0.002,0.001,180.400,0.533
'[11:01:10.062 11/05/1995]',-0.025,0.002,-0.021,180.400,0.533
'[11:01:10.064 11/05/1995]',-0.031,0.025,-0.044,180.400,0.557
'[11:01:10.066 11/05/1995]',-0.031,0.025,-0.055,180.400,0.557
'[11:01:10.068 11/05/1995]',-0.031,0.025,-0.033,180.400,0.557
'[11:01:10.070 11/05/1995]',-0.031,0.002,-0.033,180.400,0.557
'[11:01:10.072 11/05/1995]',-0.031,0.002,0.001,180.400,0.571
'[11:01:10.074 11/05/1995]',-0.025,0.002,0.001,180.400,0.571
'[11:01:10.076 11/05/1995]',-0.025,0.002,0.001,180.400,0.571
'[11:01:10.078 11/05/1995]',-0.031,0.002,-0.010,180.400,0.571
'[11:01:10.080 11/05/1995]',-0.031,0.025,-0.044,180.400,0.580
'[11:01:10.082 11/05/1995]',-0.031,0.025,-0.044,180.400,0.580
'[11:01:10.084 11/05/1995]',-0.037,0.025,-0.055,180.400,0.580
'[11:01:10.086 11/05/1995]',-0.031,0.002,-0.033,180.400,0.580
'[11:01:10.088 11/05/1995]',-0.025,0.002,-0.010,180.400,0.580
'[11:01:10.090 11/05/1995]',-0.025,0.002,0.001,180.400,0.580
'[11:01:10.092 11/05/1995]',-0.025,0.002,0.001,180.400,0.580
'[11:01:10.094 11/05/1995]',-0.025,0.002,-0.010,180.400,0.580
'[11:01:10.096 11/05/1995]',-0.025,0.025,-0.033,180.400,0.573
'[11:01:10.098 11/05/1995]',-0.031,0.025,-0.044,180.400,0.573
'[11:01:10.100 11/05/1995]',-0.031,0.025,-0.055,180.400,0.573
'[11:01:10.102 11/05/1995]',-0.031,0.025,-0.044,180.400,0.573
'[11:01:10.104 11/05/1995]',-0.031,0.002,-0.021,180.400,0.560
'[11:01:10.106 11/05/1995]',-0.031,0.002,0.001,180.400,0.560
'[11:01:10.108 11/05/1995]',-0.031,0.002,0.001,180.400,0.560
'[11:01:10.110 11/05/1995]',-0.025,0.002,0.001,180.400,0.560
'[11:01:10.112 11/05/1995]',-0.031,0.002,-0.021,180.400,0.542
'[11:01:10.114 11/05/1995]',-0.031,0.025,-0.044,180.400,0.542
'[11:01:10.116 11/05/1995]',-0.031,0.025,-0.055,180.400,0.542
'[11:01:10.118 11/05/1995]',-0.031,0.002,-0.044,180.400,0.542
'[11:01:10.120 11/05/1995]',-0.025,0.002,-0.033,180.400,0.517
'[11:01:10.122 11/05/1995]',-0.025,0.002,0.001,180.400,0.517
'[11:01:10.124 11/05/1995]',-0.025,0.002,0.001,180.400,0.517
'[11:01:10.126 11/05/1995]',-0.025,0.002,0.001,180.400,0.517
'[11:01:10.128 11/05/1995]',-0.031,0.002,-0.010,180.400,0.490
'[11:01:10.130 11/05/1995]',-0.031,0.002,-0.033,180.400,0.490
'[11:01:10.132 11/05/1995]',-0.031,0.002,-0.044,180.400,0.490
'[11:01:10.134 11/05/1995]',-0.037,0.002,-0.055,180.400,0.490
'[11:01:10.136 11/05/1995]',-0.031,0.002,-0.033,180.400,0.459
'[11:01:10.138 11/05/1995]',-0.025,0.002,-0.010,180.400,0.459
'[11:01:10.140 11/05/1995]',-0.025,0.002,0.001,180.400,0.459
'[11:01:10.142 11/05/1995]',-0.025,0.002,0.001,180.400,0.459
'[11:01:10.144 11/05/1995]',-0.025,0.002,0.001,180.400,0.423
'[11:01:10.146 11/05/1995]',-0.025,0.002,-0.033,180.400,0.423
'[11:01:10.148 11/05/1995]',-0.031,0.002,-0.044,180.400,0.423
'[11:01:10.150 11/05/1995]',-0.031,0.002,-0.055,180.400,0.423
'[11:01:10.152 11/05/1995]',-0.025,0.002,-0.033,180.400,0.387
'[11:01:10.154 11/05/1995]',-0.025,0.002,-0.010,180.400,0.387
'[11:01:10.156 11/05/1995]',-0.025,0.002,0.001,180.400,0.387
'[11:01:10.158 11/05/1995]',-0.025,0.002,0.001,180.400,0.387
'[11:01:10.160 11/05/1995]',-0.025,0.002,0.001,180.400,0.348
'[11:01:10.162 11/05/1995]',-0.025,0.002,-0.010,180.400,0.348
'[11:01:10.164 11/05/1995]',-0.031,0.002,-0.033,180.400,0.348
'[11:01:10.166 11/05/1995]',-0.031,0.002,-0.044,180.400,0.348
'[11:01:10.168 11/05/1995]',-0.025,0.002,-0.033,180.400,0.309
'[11:01:10.170 11/05/1995]',-0.025,0.002,-0.021,180.400,0.309
'[11:01:10.172 11/05/1995]',-0.012,0.002,0.001,180.400,0.309
'[11:01:10.174 11/05/1995]',-0.012,-0.022,0.001,180.400,0.309
'[11:01:10.176 11/05/1995]',-0.025,0.002,0.001,180.400,0.269
'[11:01:10.178 11/05/1995]',-0.025,0.002,0.001,180.400,0.269
'[11:01:10.180 11/05/1995]',-0.025,0.002,-0.033,180.400,0.269
'[11:01:10.182 11/05/1995]',-0.025,0.002,-0.044,180.400,0.269
'[11:01:10.184 11/05/1995]',-0.025,0.002,-0.044,180.400,0.230
'[11:01:10.186 11/05/1995]',-0.025,0.002,-0.033,180.400,0.230
'[11:01:10.188 11/05/1995]',-0.025,0.002,0.001,180.400,0.230
'[11:01:10.190 11/05/1995]',-0.012,-0.022,0.001,180.400,0.230
'[11:01:10.192 11/05/1995]',-0.012,0.002,0.001,180.400,0.191
'[11:01:10.194 11/05/1995]',-0.025,0.002,0.001,180.400,0.191
'[11:01:10.196 11/05/1995]',-0.025,0.002,-0.021,180.400,0.191
'[11:01:10.198 11/05/1995]',-0.025,0.002,-0.033,180.400,0.191
'[11:01:10.200 11/05/1995]',-0.025,0.002,-0.033,180.400,0.154
'[11:01:10.202 11/05/1995]',-0.025,0.002,-0.033,180.400,0.154
'[11:01:10.204 11/05/1995]',-0.025,0.002,-0.010,180.400,0.154
'[11:01:10.206 11/05/1995]',-0.012,-0.022,0.001,180.400,0.154
'[11:01:10.208 11/05/1995]',-0.025,-0.022,0.012,180.400,0.120
'[11:01:10.210 11/05/1995]',-0.012,0.002,0.001,180.400,0.120
'[11:01:10.212 11/05/1995]',-0.012,0.002,-0.010,180.400,0.120
'[11:01:10.214 11/05/1995]',-0.025,0.002,-0.033,180.400,0.120
'[11:01:10.216 11/05/1995]',-0.025,0.002,-0.044,180.400,0.087
'[11:01:10.218 11/05/1995]',-0.025,0.002,-0.033,180.400,0.087
'[11:01:10.220 11/05/1995]',-0.012,0.002,-0.021,180.400,0.087
'[11:01:10.222 11/05/1995]',-0.012,0.002,0.001,180.400,0.087
'[11:01:10.224 11/05/1995]',-0.012,-0.022,0.012,180.400,0.058
'[11:01:10.226 11/05/1995]',-0.012,-0.022,0.001,180.400,0.058
'[11:01:10.228 11/05/1995]',-0.012,0.002,0.001,180.400,0.058
'[11:01:10.230 11/05/1995]',-0.025,0.002,-0.033,180.400,0.058
'[11:01:10.232 11/05/1995]',-0.012,0.002,-0.033,180.400,0.030
'[11:01:10.234 11/05/1995]',-0.012,0.002,-0.033,180.400,0.030
'[11:01:10.236 11/05/1995]',-0.012,0.002,-0.021,180.400,0.030
'[11:01:10.238 11/05/1995]',-0.006,0.002,0.001,180.400,0.030
'[11:01:10.240 11/05/1995]',-0.006,-0.022,0.012,180.400,0.004
'[11:01:10.242 11/05/1995]',-0.006,-0.022,0.001,180.400,0.004
'[11:01:10.244 11/05/1995]',-0.006,0.002,0.001,180.400,0.004
'[11:01:10.246 11/05/1995]',-0.006,0.002,-0.021,180.400,0.004
'[11:01:10.248 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.019
'[11:01:10.250 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.019
'[11:01:10.252 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.019
'[11:01:10.254 11/05/1995]',-0.012,0.002,-0.010,180.400,-0.019
'[11:01:10.256 11/05/1995]',-0.006,-0.022,0.012,180.400,-0.042
'[11:01:10.258 11/05/1995]',0.001,-0.022,0.012,180.400,-0.042
'[11:01:10.260 11/05/1995]',-0.006,0.002,0.001,180.400,-0.042
'[11:01:10.262 11/05/1995]',-0.006,0.002,0.001,180.400,-0.042
'[11:01:10.264 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.060
'[11:01:10.266 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.060
'[11:01:10.268 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.060
'[11:01:10.270 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.060
'[11:01:10.272 11/05/1995]',0.001,-0.022,0.001,180.400,-0.080
'[11:01:10.274 11/05/1995]',0.001,-0.022,0.012,180.400,-0.080
'[11:01:10.276 11/05/1995]',0.001,-0.022,0.001,180.400,-0.080
'[11:01:10.278 11/05/1995]',0.001,0.002,0.001,180.400,-0.080
'[11:01:10.280 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.099
'[11:01:10.282 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.099
'[11:01:10.284 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.099
'[11:01:10.286 11/05/1995]',-0.006,0.002,-0.021,180.400,-0.099
'[11:01:10.288 11/05/1995]',-0.006,-0.022,0.001,180.400,-0.117
'[11:01:10.290 11/05/1995]',0.001,-0.022,0.012,180.400,-0.117
'[11:01:10.292 11/05/1995]',-0.006,-0.022,0.012,180.400,-0.117
'[11:01:10.294 11/05/1995]',-0.006,0.002,0.001,180.400,-0.117
'[11:01:10.296 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.133
'[11:01:10.298 11/05/1995]',-0.006,0.002,-0.033,180.400,-0.133
'[11:01:10.300 11/05/1995]',-0.012,0.002,-0.033,180.400,-0.133
'[11:01:10.302 11/05/1995]',-0.012,0.002,-0.021,180.400,-0.133
'[11:01:10.304 11/05/1995]',-0.006,0.002,0.001,180.400,-0.148
'[11:01:10.306 11/05/1995]',-0.006,0.002,0.012,180.400,-0.148
'[11:01:10.308 11/05/1995]',-0.006,0.002,0.023,180.400,-0.148
'[11:01:10.310 11/05/1995]',-0.012,0.025,0.001,180.400,-0.148
'[11:01:10.312 11/05/1995]',-0.012,0.025,-0.010,180.400,-0.165
'[11:01:10.314 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.165
'[11:01:10.316 11/05/1995]',-0.025,0.050,-0.044,180.400,-0.165
'[11:01:10.318 11/05/1995]',-0.025,0.050,-0.033,180.400,-0.165
'[11:01:10.320 11/05/1995]',-0.012,0.025,0.001,180.400,-0.197
'[11:01:10.322 11/05/1995]',-0.006,0.002,0.012,180.400,-0.197
'[11:01:10.324 11/05/1995]',-0.006,0.002,0.023,180.400,-0.197
'[11:01:10.326 11/05/1995]',-0.006,0.002,0.023,180.400,-0.197
'[11:01:10.328 11/05/1995]',-0.006,0.002,0.001,180.400,-0.210
'[11:01:10.330 11/05/1995]',-0.012,0.002,-0.010,180.400,-0.210
'[11:01:10.332 11/05/1995]',-0.025,0.025,-0.033,180.400,-0.210
'[11:01:10.334 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.210
'[11:01:10.336 11/05/1995]',-0.037,0.002,-0.033,180.400,-0.226
'[11:01:10.338 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.226
'[11:01:10.340 11/05/1995]',-0.050,0.002,0.001,180.400,-0.226
'[11:01:10.342 11/05/1995]',-0.050,0.002,0.001,180.400,-0.226
'[11:01:10.344 11/05/1995]',-0.056,0.002,-0.033,180.400,-0.240
'[11:01:10.346 11/05/1995]',-0.056,0.002,-0.044,180.400,-0.240
'[11:01:10.348 11/05/1995]',-0.056,0.025,-0.066,180.400,-0.240
'[11:01:10.350 11/05/1995]',-0.056,0.025,-0.066,180.400,-0.240
'[11:01:10.352 11/05/1995]',-0.056,0.002,-0.055,180.400,-0.256
'[11:01:10.354 11/05/1995]',-0.056,0.002,-0.033,180.400,-0.256
'[11:01:10.356 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.256
'[11:01:10.358 11/05/1995]',-0.050,0.002,0.001,180.400,-0.256
'[11:01:10.360 11/05/1995]',-0.050,0.002,-0.010,180.400,-0.269
'[11:01:10.362 11/05/1995]',-0.050,0.002,-0.033,180.400,-0.269
'[11:01:10.364 11/05/1995]',-0.050,0.025,-0.055,180.400,-0.269
'[11:01:10.366 11/05/1995]',-0.037,0.025,-0.066,180.400,-0.269
'[11:01:10.368 11/05/1995]',-0.037,0.025,-0.044,180.400,-0.282
'[11:01:10.370 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.282
'[11:01:10.372 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.282
'[11:01:10.374 11/05/1995]',-0.012,0.002,0.001,180.400,-0.282
'[11:01:10.376 11/05/1995]',-0.006,0.002,0.001,180.400,-0.295
'[11:01:10.378 11/05/1995]',-0.006,0.002,-0.010,180.400,-0.295
'[11:01:10.380 11/05/1995]',0.001,0.025,-0.033,180.400,-0.295
'[11:01:10.382 11/05/1995]',0.001,0.002,-0.033,180.400,-0.295
'[11:01:10.384 11/05/1995]',0.001,0.002,-0.033,180.400,-0.308
'[11:01:10.386 11/05/1995]',0.007,0.002,-0.010,180.400,-0.308
'[11:01:10.388 11/05/1995]',0.007,-0.022,0.001,180.400,-0.308
'[11:01:10.390 11/05/1995]',0.013,-0.022,0.023,180.400,-0.308
'[11:01:10.392 11/05/1995]',0.013,-0.022,0.023,180.400,-0.321
'[11:01:10.394 11/05/1995]',0.007,-0.022,0.001,180.400,-0.321
'[11:01:10.396 11/05/1995]',0.007,-0.022,0.001,180.400,-0.321
'[11:01:10.398 11/05/1995]',0.001,-0.022,-0.021,180.400,-0.321
'[11:01:10.400 11/05/1995]',0.001,-0.022,-0.033,180.400,-0.332
'[11:01:10.402 11/05/1995]',0.007,-0.022,-0.010,180.400,-0.332
'[11:01:10.404 11/05/1995]',0.001,-0.022,0.001,180.400,-0.332
'[11:01:10.406 11/05/1995]',0.007,-0.046,0.023,180.400,-0.332
'[11:01:10.408 11/05/1995]',0.007,-0.046,0.023,180.400,-0.343
'[11:01:10.410 11/05/1995]',0.007,-0.022,0.012,180.400,-0.343
'[11:01:10.412 11/05/1995]',0.007,-0.022,0.001,180.400,-0.343
'[11:01:10.414 11/05/1995]',0.007,0.002,-0.021,180.400,-0.343
'[11:01:10.416 11/05/1995]',0.001,0.002,-0.033,180.400,-0.354
'[11:01:10.418 11/05/1995]',0.001,0.002,-0.021,180.400,-0.354
'[11:01:10.420 11/05/1995]',0.007,-0.022,0.001,180.400,-0.354
'[11:01:10.422 11/05/1995]',0.007,-0.022,0.012,180.400,-0.354
'[11:01:10.424 11/05/1995]',0.007,-0.046,0.023,180.400,-0.366
'[11:01:10.426 11/05/1995]',0.007,-0.022,0.023,180.400,-0.366
'[11:01:10.428 11/05/1995]',0.007,-0.022,0.001,180.400,-0.366
'[11:01:10.430 11/05/1995]',0.001,0.002,-0.010,180.400,-0.366
'[11:01:10.432 11/05/1995]',0.001,0.002,-0.033,180.400,-0.376
'[11:01:10.434 11/05/1995]',0.001,0.002,-0.033,180.400,-0.376
'[11:01:10.436 11/05/1995]',0.001,-0.022,-0.010,180.400,-0.376
'[11:01:10.438 11/05/1995]',0.001,-0.022,0.001,180.400,-0.376
'[11:01:10.440 11/05/1995]',0.007,-0.022,0.023,180.400,-0.386
'[11:01:10.442 11/05/1995]',0.001,-0.022,0.012,180.400,-0.386
'[11:01:10.444 11/05/1995]',0.007,-0.022,0.001,180.400,-0.386
'[11:01:10.446 11/05/1995]',0.007,0.002,0.001,180.400,-0.386
'[11:01:10.448 11/05/1995]',0.001,0.002,-0.021,180.400,-0.394
'[11:01:10.450 11/05/1995]',0.001,0.002,-0.033,180.400,-0.394
'[11:01:10.452 11/05/1995]',0.001,0.002,0.001,180.400,-0.394
'[11:01:10.454 11/05/1995]',0.013,-0.022,0.023,180.400,-0.394
'[11:01:10.456 11/05/1995]',0.032,-0.022,0.045,180.400,-0.403
'[11:01:10.458 11/05/1995]',0.057,-0.022,0.068,180.400,-0.403
'[11:01:10.460 11/05/1995]',0.094,-0.022,0.079,180.400,-0.403
'[11:01:10.462 11/05/1995]',0.119,0.002,0.090,180.400,-0.403
'[11:01:10.464 11/05/1995]',0.163,0.002,0.102,180.400,-0.410
'[11:01:10.466 11/05/1995]',0.195,0.002,0.135,180.400,-0.410
'[11:01:10.468 11/05/1995]',0.220,0.002,0.168,180.400,-0.410
'[11:01:10.470 11/05/1995]',0.245,0.025,0.202,180.400,-0.410
'[11:01:10.472 11/05/1995]',0.245,0.050,0.224,180.400,-0.416
'[11:01:10.474 11/05/1995]',0.257,0.098,0.213,180.400,-0.416
'[11:01:10.476 11/05/1995]',0.257,0.171,0.202,180.400,-0.416
'[11:01:10.478 11/05/1995]',0.245,0.244,0.158,180.400,-0.416
'[11:01:10.480 11/05/1995]',0.220,0.317,0.102,180.400,-0.421
'[11:01:10.482 11/05/1995]',0.195,0.365,0.034,180.400,-0.421
'[11:01:10.484 11/05/1995]',0.176,0.365,0.023,180.400,-0.421
'[11:01:10.486 11/05/1995]',0.188,0.269,0.057,180.400,-0.421
'[11:01:10.488 11/05/1995]',0.213,0.098,0.113,180.400,-0.424
'[11:01:10.490 11/05/1995]',0.220,-0.046,0.168,180.400,-0.424
'[11:01:10.492 11/05/1995]',0.232,-0.192,0.202,180.400,-0.424
'[11:01:10.494 11/05/1995]',0.232,-0.362,0.213,180.400,-0.424
'[11:01:10.496 11/05/1995]',0.232,-0.459,0.224,180.400,-0.428
'[11:01:10.498 11/05/1995]',0.220,-0.532,0.224,180.400,-0.428
'[11:01:10.500 11/05/1995]',0.213,-0.605,0.236,180.400,-0.428
'[11:01:10.502 11/05/1995]',0.195,-0.654,0.224,180.400,-0.428
'[11:01:10.504 11/05/1995]',0.151,-0.678,0.224,180.400,-0.430
'[11:01:10.506 11/05/1995]',0.126,-0.678,0.213,180.400,-0.430
'[11:01:10.508 11/05/1995]',0.101,-0.654,0.191,180.400,-0.430
'[11:01:10.510 11/05/1995]',0.069,-0.581,0.158,180.400,-0.430
'[11:01:10.512 11/05/1995]',0.057,-0.532,0.113,180.400,-0.432
'[11:01:10.514 11/05/1995]',0.032,-0.435,0.068,180.400,-0.432
'[11:01:10.516 11/05/1995]',0.007,-0.362,0.034,180.400,-0.432
'[11:01:10.518 11/05/1995]',-0.006,-0.290,0.012,180.400,-0.432
'[11:01:10.520 11/05/1995]',-0.025,-0.217,0.012,180.400,-0.433
'[11:01:10.522 11/05/1995]',-0.025,-0.168,0.001,180.400,-0.433
'[11:01:10.524 11/05/1995]',-0.025,-0.095,0.001,180.400,-0.433
'[11:01:10.526 11/05/1995]',-0.031,-0.071,0.001,180.400,-0.433
'[11:01:10.528 11/05/1995]',-0.031,-0.022,-0.010,180.400,-0.434
'[11:01:10.530 11/05/1995]',-0.031,-0.022,-0.033,180.400,-0.434
'[11:01:10.532 11/05/1995]',-0.031,0.002,-0.044,180.400,-0.434
'[11:01:10.534 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.434
'[11:01:10.536 11/05/1995]',-0.031,0.002,-0.021,180.400,-0.436
'[11:01:10.538 11/05/1995]',-0.031,-0.022,0.001,180.400,-0.436
'[11:01:10.540 11/05/1995]',-0.031,-0.022,0.001,180.400,-0.436
'[11:01:10.542 11/05/1995]',-0.025,-0.022,0.001,180.400,-0.436
'[11:01:10.544 11/05/1995]',-0.031,-0.022,0.001,180.400,-0.438
'[11:01:10.546 11/05/1995]',-0.031,0.002,-0.021,180.400,-0.438
'[11:01:10.548 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.438
'[11:01:10.550 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.438
'[11:01:10.552 11/05/1995]',-0.025,0.002,-0.033,180.400,-0.438
'[11:01:10.554 11/05/1995]',-0.025,0.002,0.001,180.400,-0.438
'[11:01:10.556 11/05/1995]',-0.025,-0.022,0.001,180.400,-0.438
'[11:01:10.558 11/05/1995]',-0.025,0.002,0.001,180.400,-0.438
'[11:01:10.560 11/05/1995]',-0.025,0.002,0.001,180.400,-0.438
'[11:01:10.562 11/05/1995]',-0.025,0.002,-0.021,180.400,-0.438
'[11:01:10.564 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.438
'[11:01:10.566 11/05/1995]',-0.031,0.025,-0.044,180.400,-0.438
'[11:01:10.568 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.436
'[11:01:10.570 11/05/1995]',-0.031,0.002,-0.033,180.400,-0.436
'[11:01:10.572 11/05/1995]',-0.025,0.002,0.001,180.400,-0.436
'[11:01:10.574 11/05/1995]',-0.031,0.002,0.001,180.400,-0.436
'[11:01:10.576 11/05/1995]',-0.025,0.002,0.001,180.400,-0.434
'[11:01:10.578 11/05/1995]',-0.031,0.025,-0.021,180.400,-0.434
'[11:01:10.580 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.434
'[11:01:10.582 11/05/1995]',-0.031,0.025,-0.044,180.400,-0.434
'[11:01:10.584 11/05/1995]',-0.031,0.025,-0.044,180.400,-0.432
'[11:01:10.586 11/05/1995]',-0.031,0.025,-0.033,180.400,-0.432
'[11:01:10.588 11/05/1995]',-0.025,0.002,-0.010,180.400,-0.432
'[11:01:10.590 11/05/1995]',-0.025,0.002,0.001,180.400,-0.432
